Year	Y	A	I	D	C	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	FS	PREX	FEM	AE	SI	LC	T	GS	PR	ITC	TC	SBA	VA	PM	CR	W	ER	NS	JU	NF	CS	P	FT	FW	FR	IC	GP	PE	AA	SSA	N	HS	FE	MS	SE	CC	PRVP	LR	CSA	FP	NMB	AC	NCU	IA	M	NA	FAA	FCA	CAB	RR	NC	FHL	FCD	MC	PA	FO	MN	H	ID	FMC	FA	F	DC	LGA	NHA	FL	B	CZ	CA	Z	SS	OP	SB	X	U	FM	AR	G	GB	ES	NASA	ICA	DP	II	OTP	CNF	RNB	OCM	FC	FF	ZWA	OED	ASU	R	OYD	VC	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	HD	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1921	90	36	110	13	220	10	0	4	0	63	0	10	0	7	0	0	18	0	0	2	48	14	40	2	1	0	1	0	0	0	0	11	0	0	10	0	2	0	21	0	8	99	1	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	2	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
1922	59	64	180	14	259	12	0	12	3	67	0	1	0	11	0	0	14	0	0	0	72	14	47	0	3	0	7	0	0	0	0	22	0	0	6	0	4	0	13	0	6	75	2	0	0	0	23	0	0	0	0	0	0	0	0	6	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0
1923	24	223	128	17	237	6	0	5	2	67	0	1	0	3	0	0	18	3	0	2	38	12	42	2	2	0	0	0	0	0	0	10	0	0	9	0	1	0	12	0	4	92	3	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
1924	260	160	127	15	263	3	0	2	3	57	0	1	0	2	0	0	19	2	0	0	29	28	41	0	2	0	0	0	0	0	0	8	0	0	10	0	2	0	6	0	5	73	2	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0
1925	124	148	83	15	265	5	0	7	1	64	0	8	0	4	0	0	18	3	0	2	30	12	43	2	3	0	1	0	0	0	0	5	0	0	8	0	1	0	15	0	5	110	3	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1926	254	168	73	17	270	4	0	18	3	77	0	7	0	3	0	0	16	4	0	1	37	16	42	1	3	0	0	0	0	0	0	4	0	0	8	0	1	0	20	0	5	131	4	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1927	123	176	57	16	358	3	0	17	3	65	0	5	0	2	0	0	11	3	0	2	34	16	63	2	6	0	0	0	0	0	0	12	0	0	11	0	2	0	0	0	2	135	5	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	250	168	48	13	278	2	0	23	3	85	0	8	0	4	0	0	15	3	0	0	45	16	42	0	5	0	3	0	0	0	0	5	0	0	9	0	1	0	6	0	4	124	2	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	142	249	115	19	391	5	0	32	5	85	0	6	0	4	0	0	13	3	0	5	40	13	38	5	0	0	3	0	0	0	0	8	0	0	10	0	3	0	4	0	4	99	5	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	238	273	148	20	485	8	0	30	2	80	0	7	0	5	0	0	24	3	0	4	60	13	32	4	0	0	0	0	0	0	0	9	0	0	12	0	4	1	5	0	7	99	3	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	151	239	119	19	443	8	0	44	5	107	0	6	0	12	0	0	10	3	0	7	61	15	32	7	8	0	0	0	0	0	0	16	0	0	15	0	2	0	6	0	5	93	4	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	209	238	150	17	347	9	0	62	5	95	0	8	0	6	0	0	31	4	0	1	75	11	35	0	2	0	1	0	0	0	0	4	0	0	15	0	0	0	5	0	6	88	5	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	532	171	1005	21	275	8	0	68	2	72	0	6	0	2	0	0	16	3	0	8	24	15	40	8	0	0	0	0	0	0	0	5	0	0	16	0	0	0	3	0	6	83	6	0	0	0	5	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1233	236	160	19	153	10	0	77	2	58	0	8	0	7	0	0	18	3	0	2	21	15	51	3	0	0	2	0	2	0	0	9	0	0	13	0	1	0	8	0	6	59	10	0	0	0	5	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	523	222	188	21	199	10	0	72	2	59	0	5	0	4	0	0	12	3	0	1	16	32	43	0	0	0	0	0	0	0	0	8	0	0	17	0	0	0	6	6	6	85	4	0	0	0	7	0	0	0	1	10	0	1	0	5	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	313	323	195	21	160	10	0	81	2	84	0	6	0	9	0	0	26	6	0	21	26	28	56	14	0	0	4	0	0	0	0	14	0	0	16	0	0	0	10	6	4	71	5	0	0	0	2	0	0	0	6	8	0	11	0	1	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	350	468	184	24	200	19	0	74	4	60	0	6	0	7	0	0	38	4	0	17	22	31	39	13	0	0	10	0	3	0	0	8	0	0	17	0	1	1	8	14	3	92	5	0	0	0	4	0	0	0	4	12	0	15	0	5	2	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	12	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	421	544	249	24	190	33	0	91	2	85	0	8	0	20	0	0	27	5	0	15	25	16	51	11	1	0	1	0	0	0	0	10	0	0	18	0	15	0	10	11	5	97	8	0	0	3	38	1	0	0	4	12	0	41	0	3	2	0	0	0	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	495	557	223	22	195	28	0	88	4	107	0	6	0	7	1	0	35	5	0	24	33	31	56	18	4	0	13	0	0	0	0	13	0	0	16	0	0	1	7	46	8	100	11	0	0	3	6	1	0	0	9	11	0	53	0	9	2	0	1	0	0	3	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	9	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	390	543	259	22	229	34	0	66	6	116	0	6	0	11	0	0	84	6	0	27	33	29	43	15	13	0	9	0	0	0	0	22	0	0	17	0	5	0	5	78	4	105	32	0	0	3	6	0	0	0	11	8	0	53	0	12	2	0	1	0	4	0	0	12	1	4	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	12	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	355	629	234	30	250	31	0	89	5	127	0	7	0	6	0	0	93	7	0	41	35	12	53	20	57	0	27	0	0	0	0	22	0	0	18	0	5	0	7	141	3	91	8	0	0	4	17	0	0	0	17	11	0	59	0	3	3	0	0	0	2	50	0	10	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1942	347	472	230	23	269	31	0	68	2	89	0	6	0	10	0	0	87	7	0	41	55	28	61	23	112	0	10	0	0	0	0	25	0	0	20	0	0	0	6	27	3	70	8	0	0	4	9	0	0	0	22	2	0	49	0	0	2	0	1	0	2	3	0	1	1	2	0	2	0	3	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1943	378	306	163	37	238	24	0	74	4	67	0	3	0	8	0	0	76	4	0	61	46	25	66	32	102	0	5	0	0	0	0	52	0	0	30	0	6	0	8	15	5	47	7	0	0	2	16	1	0	0	25	6	0	49	0	2	4	0	1	0	1	1	0	6	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1944	467	300	174	68	125	39	0	129	4	70	0	6	0	3	0	0	80	8	0	65	20	18	55	34	32	0	4	0	0	0	0	69	0	0	20	0	5	0	8	3	1	47	9	0	0	12	20	0	0	0	22	2	0	28	0	2	3	0	1	0	2	2	0	3	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1945	433	286	183	77	371	27	0	139	3	65	0	1	0	6	2	0	36	7	0	76	28	40	28	40	44	0	7	0	0	0	0	97	0	0	39	0	3	0	6	4	8	53	5	0	0	6	20	0	0	0	20	9	0	40	0	2	14	2	1	0	3	0	0	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1946	722	300	349	64	297	27	0	188	5	104	0	1	0	5	1	0	66	7	0	78	32	50	44	29	48	0	4	0	1	0	0	74	0	0	24	0	10	0	4	43	1	56	6	0	0	5	14	0	0	0	15	3	0	36	0	3	15	0	1	0	1	2	0	2	2	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1947	931	276	376	60	381	26	0	189	3	87	0	10	1	30	1	0	46	11	0	50	38	19	39	29	21	0	8	0	5	1	0	42	0	0	35	0	13	0	8	6	8	31	12	0	0	6	16	0	0	0	11	10	0	30	0	5	8	0	1	0	6	0	0	4	3	2	0	0	0	1	3	0	0	0	0	1	0	0	1	0	4	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	936	270	756	87	397	30	0	187	4	157	0	2	0	6	3	0	37	6	0	51	37	34	50	32	23	0	6	0	1	0	0	21	4	0	28	0	10	0	6	5	7	69	5	0	0	10	5	1	0	0	8	11	0	43	0	6	12	0	1	0	37	0	0	4	2	5	0	1	0	0	8	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	1527	410	459	107	678	36	0	174	5	143	0	7	5	16	0	0	72	5	1	93	21	23	38	82	21	0	14	0	4	1	0	184	8	0	34	0	17	1	9	26	6	65	4	0	0	4	97	0	0	0	8	8	0	49	0	9	10	0	1	0	20	1	0	6	2	4	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1950	1580	351	388	144	487	42	1	126	7	137	0	9	3	12	4	1	236	3	0	40	26	36	41	26	41	0	2	0	1	1	0	21	11	1	32	0	16	2	5	0	6	72	12	0	0	4	2	0	0	0	11	8	0	27	0	9	6	0	1	0	13	2	1	5	2	3	1	0	0	0	1	2	0	0	0	0	0	0	2	0	0	3	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1951	1602	380	321	182	387	27	0	231	6	135	0	3	5	12	0	1	74	9	0	67	25	21	37	54	50	0	0	0	2	1	0	46	12	1	26	0	18	0	5	0	6	82	5	0	0	3	3	0	0	0	7	15	0	33	0	8	1	0	1	0	46	1	0	7	2	3	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	3	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1510	374	402	155	696	26	1	215	4	138	0	9	6	13	1	1	110	10	0	53	35	36	31	40	39	0	0	1	3	2	0	6	8	2	32	0	23	2	7	0	6	55	5	0	0	2	2	1	0	0	669	12	0	33	0	27	2	0	1	0	5	0	0	2	2	5	0	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1726	425	416	234	449	32	0	124	5	144	0	2	4	11	5	1	81	11	0	64	34	25	53	56	31	1	4	2	2	2	0	3	8	1	29	0	17	1	4	0	9	66	5	0	0	3	4	0	0	0	6	18	0	34	0	8	2	0	1	0	4	1	1	8	3	5	0	0	8	0	0	13	0	0	0	0	0	1	1	0	0	1	0	15	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1788	344	369	283	578	40	0	188	4	137	2	10	5	18	1	1	67	12	0	62	30	81	42	64	25	1	5	5	0	2	0	3	8	4	28	0	15	2	8	0	7	58	12	0	0	2	2	0	0	0	10	22	0	27	0	8	1	0	1	1	3	4	0	3	2	2	0	1	1	0	0	19	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1955	2032	421	376	343	452	50	0	193	6	114	0	10	9	13	4	1	155	18	0	51	59	43	33	66	27	2	7	2	0	1	0	2	10	23	24	0	27	5	8	1	10	81	3	0	0	2	4	0	0	0	3	18	0	29	0	9	1	0	1	2	6	1	1	10	6	6	0	1	4	0	0	5	0	0	0	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1956	1758	608	396	378	576	51	0	121	6	138	0	13	2	14	5	1	62	10	0	55	55	46	44	49	27	2	7	3	1	1	0	3	14	13	29	0	24	2	5	0	7	47	5	0	0	7	2	1	0	0	6	26	0	13	0	8	1	2	1	4	3	3	0	4	3	3	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1957	1722	513	364	468	358	64	0	205	6	159	0	5	1	12	1	3	85	15	0	40	63	81	43	44	26	2	9	5	0	1	0	3	14	9	35	0	14	5	8	0	10	74	10	0	0	9	3	0	0	0	7	16	0	16	0	9	1	1	1	2	2	0	2	7	5	5	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1958	1677	624	340	521	369	52	5	148	5	160	0	18	1	19	4	14	95	12	1	59	45	39	44	69	21	1	5	2	1	2	0	3	14	12	33	0	22	4	7	0	12	82	5	0	0	4	2	0	0	0	5	9	0	19	0	10	1	0	2	1	1	1	1	3	5	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1959	1899	610	472	764	785	59	156	104	6	158	0	21	2	13	2	12	104	18	2	69	60	102	37	73	41	2	8	10	4	1	0	3	26	18	45	0	14	2	6	0	13	66	7	0	0	3	3	1	0	0	8	21	0	19	0	12	1	10	1	2	1	0	4	9	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1941	762	508	819	877	80	294	188	7	194	0	28	3	15	2	30	159	20	1	105	94	54	43	96	34	2	7	14	8	4	0	3	26	21	45	0	9	2	14	0	10	89	18	0	0	7	1	0	0	0	9	24	0	32	0	6	1	4	1	2	0	1	13	9	6	3	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	2031	737	573	808	595	197	481	153	7	142	1	24	4	18	3	30	257	19	2	136	41	32	41	146	33	1	17	18	5	4	8	5	79	27	44	0	18	3	9	0	6	46	8	0	0	7	1	0	0	0	6	10	0	29	0	11	2	5	1	2	0	2	15	6	8	6	0	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
