Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	T	LC	AE	SI	FEM	GS	PR	ITC	TC	SBA	VA	PM	CR	JU	NS	W	ER	NF	CS	FT	P	FR	FW	PE	GP	IC	AA	SSA	HS	FE	N	MS	PRVP	SE	CC	CSA	NMB	LR	AC	FP	NCU	IA	CAB	FCA	RR	NA	M	NC	FAA	FHL	MC	FMC	MN	LGA	FL	FA	H	ID	CZ	DC	NHA	B	FO	SS	OP	PA	FCD	FM	CA	Z	X	AR	ES	U	NASA	F	DP	CNF	SB	G	GB	II	ICA	RNB	OCM	FF	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1967	1053	857	888	1048	443	317	411	99	6	346	2	22	22	30	22	15	83	283	68	546	207	65	1	173	61	4	23	12	3	3	14	48	23	0	53	3	20	18	4	7	0	0	14	51	6	9	0	0	0	0	0	8	47	0	1	17	8	13	2	10	10	9	2	1	0	6	4	1	0	7	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1968	880	920	1039	1791	501	329	477	327	6	344	6	50	26	28	25	19	131	318	66	73	130	564	1	132	75	5	25	4	2	4	18	52	41	0	59	6	25	13	2	11	1	0	15	38	14	4	0	0	0	0	0	7	43	0	1	17	6	15	2	6	11	8	3	1	0	0	3	2	0	5	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1130	848	968	1462	443	382	606	120	10	340	11	53	43	29	32	15	115	354	46	152	175	51	1	197	67	5	20	6	4	3	12	242	27	0	58	5	32	12	2	11	0	0	18	40	12	10	1	0	0	0	0	10	48	0	3	24	9	13	3	6	12	7	6	2	27	0	4	29	0	4	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1061	898	1337	1857	449	500	373	110	6	365	78	69	38	48	20	13	107	66	57	103	176	51	1	191	62	3	23	5	7	5	22	36	17	0	53	5	31	19	6	18	0	0	17	27	14	3	1	0	1	0	0	9	58	0	3	22	9	12	6	5	12	4	3	2	0	0	4	5	0	6	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1971	1289	1019	1356	1578	495	562	368	127	27	332	288	124	68	59	25	13	162	65	65	67	194	536	0	205	70	5	77	6	9	4	36	52	21	0	84	1	36	20	4	19	0	0	13	34	21	8	0	0	1	0	0	10	50	0	2	22	7	14	5	4	6	5	6	2	0	0	5	3	0	5	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	7	1	0	9	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1972	1455	1047	934	2166	520	547	218	127	84	412	273	115	54	119	24	12	144	50	72	468	187	49	5	225	72	3	45	7	15	4	25	50	34	0	69	6	39	15	2	13	0	0	14	47	13	4	0	0	1	0	0	16	52	0	2	20	5	15	8	2	8	5	2	1	0	1	6	3	0	4	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	4	0	0	29	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2728	1091	882	2087	467	567	154	132	93	317	185	90	107	118	27	18	128	61	84	124	180	40	2	178	60	3	58	7	7	6	23	51	21	0	65	14	42	8	3	17	0	0	17	25	11	12	1	0	1	0	0	52	56	7	1	26	6	18	5	3	9	8	5	0	0	0	3	3	0	5	0	0	1	0	0	0	5	3	0	0	0	0	1	0	0	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2974	1149	1012	1844	452	603	311	116	104	462	229	155	56	103	31	32	118	28	101	388	198	58	5	206	60	1	55	4	2	6	23	47	32	0	127	18	38	19	6	17	0	0	13	74	12	9	2	7	0	0	0	20	54	1	2	22	8	22	6	2	11	9	0	1	0	2	4	3	0	4	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	4	0	0	22	0	0	0	3	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1975	4411	1488	856	2210	608	868	316	167	291	514	225	221	79	141	68	52	99	22	141	168	169	80	2	184	52	4	43	12	8	10	38	52	54	0	146	15	45	27	2	13	0	0	15	49	9	13	6	47	1	0	0	22	59	2	3	26	8	26	10	4	7	10	3	1	0	1	3	3	0	6	0	0	0	6	0	0	9	0	0	0	0	0	1	0	0	5	0	0	30	0	0	1	6	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
1976	5060	1957	1011	2725	613	1263	541	474	316	520	783	325	282	252	75	66	182	24	200	184	200	79	6	209	65	7	47	8	25	11	32	48	56	0	354	17	72	33	9	23	0	2	30	61	27	7	3	41	0	0	0	18	54	3	5	24	21	19	14	6	11	87	3	2	0	1	5	3	0	2	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	2	0	0	22	0	0	1	5	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1977	5114	2133	946	2669	698	1215	606	354	234	604	450	611	1150	261	76	230	169	23	174	548	200	59	7	213	52	4	38	22	19	23	119	57	76	0	124	27	61	25	10	16	0	0	35	67	6	6	1	48	0	0	0	19	38	12	4	18	11	147	11	4	30	7	4	7	0	0	0	9	0	2	0	0	0	1	0	0	6	2	0	0	0	0	0	0	0	3	0	0	24	0	0	2	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1978	5016	1904	987	2710	632	1450	489	392	169	554	556	538	1064	251	111	507	139	18	180	300	259	57	22	248	59	10	64	11	26	31	46	71	62	0	13	21	46	42	41	17	0	0	40	50	12	6	1	18	0	0	0	21	18	14	5	15	13	4	8	2	30	4	5	5	0	0	0	5	0	4	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	3	0	0	16	0	0	0	7	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1979	4776	1981	1112	3017	609	1372	485	432	125	511	630	439	916	338	83	515	178	52	137	224	282	61	384	252	83	6	60	26	12	80	87	61	50	0	12	14	12	41	26	43	0	1	41	47	8	13	3	8	0	1	0	24	37	52	10	15	13	3	10	2	37	5	3	2	0	0	1	5	0	3	0	0	0	0	1	0	10	0	0	0	0	0	1	0	0	3	0	0	22	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1980	5392	2396	1192	3224	641	1087	480	428	115	658	762	520	220	331	249	631	223	11	283	408	278	55	270	377	138	7	55	41	28	64	80	87	67	0	3	13	4	39	49	33	0	5	37	28	45	8	3	13	0	9	0	112	52	58	7	8	19	2	7	2	102	2	4	0	0	0	0	17	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	18	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	4659	2234	2940	2700	788	984	457	404	124	415	284	335	51	233	258	367	400	113	190	275	448	83	148	514	64	73	5	10	22	57	86	75	57	0	8	23	4	20	34	43	0	11	30	33	5	8	1	14	1	15	0	30	45	6	7	13	6	2	2	4	52	2	2	0	0	2	1	18	0	3	0	0	0	2	0	0	5	0	0	0	0	0	2	0	0	3	0	0	17	0	0	0	9	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4562	1686	1533	2176	808	814	490	363	103	466	60	336	49	198	222	395	226	6	190	557	421	60	42	469	84	86	13	61	18	49	118	161	72	0	9	14	3	30	22	37	0	8	96	15	25	7	1	10	0	25	0	22	43	0	7	17	16	3	4	3	41	3	2	0	0	0	0	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3743	1651	2589	3073	1008	686	379	402	123	515	98	259	54	211	210	418	150	10	157	222	470	91	65	472	166	141	8	18	35	55	105	73	59	0	6	13	2	19	31	42	0	12	45	12	6	7	1	12	0	18	0	25	20	0	3	12	7	3	1	10	38	2	3	2	0	0	0	12	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4765	1804	2652	3327	960	843	492	450	146	670	137	267	34	330	283	307	190	12	257	199	474	64	62	532	102	164	8	66	96	35	36	74	59	0	4	23	2	29	28	37	0	64	52	21	8	6	0	9	1	17	0	30	33	0	8	19	5	3	0	19	201	0	1	2	0	0	0	12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1985	3906	2153	1337	2818	1144	866	406	779	222	644	134	342	42	226	250	324	168	12	209	220	323	74	36	300	65	110	13	15	99	40	22	92	80	0	4	32	2	13	77	51	1	29	56	15	13	8	2	11	0	15	0	27	17	0	5	19	14	3	3	24	0	4	2	1	0	0	0	12	0	5	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1986	4920	2038	1225	2381	780	871	332	545	260	682	68	174	17	238	270	283	183	6	243	198	403	79	21	278	92	72	5	37	76	35	19	49	67	0	5	29	3	23	60	51	0	17	59	506	7	8	1	11	0	3	2	33	555	0	3	24	13	2	1	11	0	6	1	0	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1987	4400	1583	1434	2753	1105	928	381	453	367	892	54	154	49	198	267	192	203	5	192	186	422	75	9	283	67	81	17	47	68	27	4	62	80	0	6	34	2	11	43	48	0	4	55	18	5	11	4	11	0	8	0	35	64	0	1	13	6	2	4	16	0	13	1	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1988	5360	1399	1299	2434	940	743	391	388	384	1024	69	194	30	318	235	150	215	0	279	187	379	86	0	285	67	55	11	42	55	36	3	62	98	0	5	45	3	5	33	43	0	9	45	22	8	8	3	12	0	6	0	47	43	0	1	10	12	3	6	15	0	14	1	0	0	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4009	1632	1372	2994	763	706	285	735	437	1183	153	149	20	212	237	180	250	9	281	202	366	50	0	291	47	55	20	105	118	47	7	62	91	0	4	30	1	14	32	51	5	4	67	13	5	9	3	12	0	9	0	43	85	0	0	13	8	8	4	16	0	2	3	0	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	4476	2185	1409	2207	1139	690	308	367	562	1073	245	197	31	215	324	184	264	10	317	173	412	42	9	273	45	80	84	41	87	49	17	74	76	0	1	41	0	12	20	46	0	5	74	16	15	10	10	10	0	7	0	36	61	0	1	11	11	1	3	18	0	3	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	3317	1370	1209	2070	1240	607	339	328	527	1260	186	160	94	185	367	156	284	7	288	166	344	51	7	274	54	89	39	39	68	35	3	71	60	0	0	24	0	11	24	57	0	1	83	10	8	13	13	12	0	4	0	32	72	0	1	11	0	2	2	21	0	3	6	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1992	3640	1240	981	2010	1310	807	304	394	917	951	180	212	66	258	386	156	459	2	263	193	446	48	5	294	82	26	2	68	43	40	7	65	86	0	0	38	0	16	57	42	0	3	106	15	10	10	10	13	0	10	0	55	48	0	1	18	8	0	5	79	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2745	1125	926	3228	800	807	96	662	631	940	111	188	56	279	329	140	414	0	225	148	420	43	4	288	146	24	3	23	33	34	8	73	83	0	0	37	0	11	13	49	0	1	75	16	19	8	12	13	0	5	33	45	39	0	0	9	4	0	1	7	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3375	921	684	1855	731	797	105	389	281	835	108	175	71	256	316	150	376	1	245	208	447	41	2	298	59	44	3	13	20	42	3	50	65	0	0	47	0	13	12	56	0	1	98	21	3	14	17	13	0	1	35	78	76	0	1	10	5	0	0	10	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	3083	901	922	1822	628	876	658	264	251	748	177	210	92	276	402	187	429	5	252	126	447	44	4	328	53	33	2	13	13	60	8	53	71	0	0	36	0	14	14	68	0	2	86	1452	0	24	20	13	1	3	15	79	104	0	1	25	8	0	0	6	0	5	4	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
1996	3016	642	1113	1676	511	928	45	316	185	750	46	246	161	302	379	71	393	1	238	132	645	27	5	496	58	18	2	12	18	12	9	57	197	0	0	42	0	31	16	71	0	9	25	0	0	26	18	14	0	2	14	76	193	0	2	18	6	0	2	7	0	7	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3371	881	865	1677	556	804	35	279	292	701	74	222	99	464	524	70	235	5	265	125	593	31	8	485	69	25	2	3	24	40	8	78	50	0	0	26	0	16	13	58	0	19	22	1	0	53	21	11	0	3	21	72	203	0	2	24	0	0	1	8	0	7	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3052	647	827	1256	542	894	38	366	315	708	91	173	113	340	479	61	201	0	238	111	604	32	13	468	69	27	2	21	11	35	9	73	48	0	0	25	0	38	14	58	0	2	25	0	0	30	21	10	0	5	4	57	188	0	1	343	8	0	2	10	0	6	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3212	1089	13291	3153	572	796	53	441	290	763	101	259	129	293	452	82	280	3	304	174	656	483	84	525	73	26	3	40	6	28	13	65	15	0	0	39	17	253	30	52	2	2	30	0	6	42	18	14	0	3	4	92	197	0	5	24	0	0	4	6	30	3	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3323	583	821	882	492	723	76	166	97	619	60	123	34	384	345	49	175	2	256	77	380	18	35	294	61	18	2	41	12	22	21	79	23	0	0	35	0	4	18	70	0	1	30	0	0	44	22	16	0	2	3	80	204	0	2	16	3	0	6	5	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2421	478	689	682	350	384	23	36	37	499	26	133	14	231	152	16	167	1	218	78	246	22	23	239	34	14	0	11	6	16	5	61	25	0	0	12	0	3	5	36	0	0	28	0	0	25	26	8	0	8	0	18	191	0	1	70	0	0	2	4	0	2	4	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2854	444	655	645	278	322	26	38	30	444	44	97	15	153	155	15	148	1	171	78	240	23	30	226	42	9	0	12	9	9	13	55	24	0	0	6	0	6	6	54	0	5	20	0	0	26	30	0	1	0	0	19	173	0	1	6	0	0	3	7	0	1	8	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3335	411	739	579	277	281	20	24	10	470	29	90	24	111	104	13	133	0	198	86	231	18	12	219	47	7	1	1	13	9	1	47	50	0	0	11	0	2	3	56	0	0	20	0	0	19	64	0	0	4	0	17	160	0	2	20	0	0	1	5	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2727	864	466	337	241	230	15	16	8	325	18	70	16	88	68	8	89	0	105	53	256	11	1	243	29	4	0	1	9	5	0	339	10	0	0	8	0	2	2	72	0	1	34	0	0	17	25	0	0	1	0	21	128	0	0	19	0	0	0	8	0	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2261	285	218	248	184	154	8	5	11	301	4	29	3	28	51	6	49	0	44	52	240	8	3	229	44	16	0	0	4	4	0	24	6	0	0	8	0	5	2	638	0	3	3	0	0	13	21	0	0	1	0	9	97	0	0	21	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2832	299	165	270	179	157	2	17	2	262	15	15	12	37	50	26	57	0	47	48	232	6	0	197	27	13	0	0	7	1	0	31	4	0	0	4	0	0	0	56	0	5	5	0	0	18	13	19	0	1	0	16	82	0	0	18	0	0	1	8	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2550	216	156	323	335	216	6	8	2	2040	8	26	6	26	40	10	55	0	51	56	45	8	0	25	33	13	0	0	13	0	2	26	0	0	0	12	0	1	0	58	0	0	3	0	0	13	7	0	0	0	0	11	85	0	0	22	0	0	0	5	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2077	130	144	236	193	98	7	24	2	24	6	38	0	24	37	5	60	0	56	17	167	3	0	100	18	9	0	0	14	2	2	16	0	0	0	6	0	0	0	105	0	201	6	0	0	11	15	0	0	0	0	22	69	0	0	8	0	0	0	7	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2829	94	323	229	192	211	4	12	0	21	0	28	4	25	10	3	39	0	15	29	643	10	3	614	15	14	1	0	7	3	0	25	0	0	0	4	0	0	0	39	0	1	3	0	0	11	19	0	0	0	1	16	62	0	0	10	0	0	1	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2180	61	98	95	152	110	13	8	0	7	0	21	0	25	14	2	24	0	11	20	34	8	0	16	13	8	0	3	8	0	2	25	0	0	0	3	0	0	0	2	0	0	9	0	0	8	13	0	0	0	0	12	78	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1319	38	56	46	129	57	7	6	0	7	0	12	3	17	20	3	18	0	4	23	14	6	0	9	12	3	0	0	5	2	0	9	0	0	0	3	0	0	0	2	0	0	1	0	0	11	5	0	0	0	0	8	79	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1022	39	11	43	55	129	4	4	0	5	0	12	1	8	6	2	16	0	1	10	444	2	0	222	13	7	0	0	2	1	0	4	0	0	0	2	0	0	0	2	0	0	1	0	0	8	4	0	0	0	0	7	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	562	18	3	20	39	41	0	2	0	2	0	5	2	1	7	0	18	0	1	4	593	5	0	324	9	4	0	0	0	0	0	5	0	0	0	2	0	0	0	4	0	0	1	0	0	2	3	0	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	365	5	0	9	16	35	0	1	0	0	0	0	1	0	4	0	15	0	0	1	63	2	0	32	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
