Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	II	ITC	TC	SBA	VA	GS	FEM	CR	PM	JU	NS	AE	NF	W	P	CS	FT	ER	PE	GP	SSA	FR	IC	AA	PRVP	HS	SE	CSA	CC	NMB	N	MS	LR	FE	AC	IA	NCU	FP	FW	CAB	RR	FCA	MN	NC	NA	M	FAA	FHL	MC	PHE	FMC	FA	LGA	DC	OED	PL	F	FL	ID	B	U	ONR	CZ	OP	NHA	AR	LGL	CNF	UNI	AG	NASA	FM	SS	G	PA	GB	ES	ICA	OH	FCD	SB	OYR	OD	Z	CA	PAT	FO	H	OGA	PGA	OT	CI	OHW	OAE	OEP	STT	CIW	WT	EG	PCA	PAG	NAT	AS	SCP	WY	ADR	CNG	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PPW	PAC	FF	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OAU	OIE	OUC	OHU	OCM	OTP	PYH	PTR	PCO	RP	STH	EV	OSU	CNW	OYY	RS	UF	OL	OYC	RNB	SQ	OAD	UA	ATC	WA	VB
1972	945	595	889	1862	293	201	428	69	280	105	92	152	100	22	106	50	47	40	11	38	283	52	0	2	41	7	9	38	3	16	5	37	28	13	6	1	1	35	13	55	0	14	3	10	40	12	0	0	14	0	52	2	1	0	14	0	3	1	6	10	0	8	2	5	0	1	1	0	3	3	0	0	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1973	1949	564	928	1685	302	102	430	92	223	102	72	111	83	26	96	56	64	90	8	37	85	52	0	2	55	7	5	26	2	22	6	41	16	12	9	1	1	39	5	54	0	14	8	10	21	9	0	1	42	7	55	1	1	0	22	0	4	3	5	11	0	9	4	5	2	0	0	0	2	3	0	0	2	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2195	632	985	1459	271	287	428	98	370	98	113	123	83	26	81	27	72	45	18	49	294	41	0	1	55	2	1	48	3	22	7	35	27	25	15	1	2	35	11	110	0	12	6	11	59	7	0	1	18	1	54	2	0	0	19	2	6	2	6	17	0	10	0	7	1	1	1	0	2	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	4	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1975	3484	611	1234	1624	376	284	590	273	367	115	166	144	107	50	72	20	100	68	29	67	123	36	0	3	39	9	6	30	0	36	10	34	44	23	15	1	1	40	21	92	0	15	11	10	46	7	0	5	21	2	59	2	1	0	19	10	4	3	8	17	0	7	3	9	1	1	1	0	0	3	0	0	4	4	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	6	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1976	4249	707	1668	2274	351	504	890	282	386	210	268	524	181	51	146	22	165	98	17	56	119	41	0	7	46	7	16	39	2	34	11	41	47	26	15	1	3	59	22	146	2	29	5	12	56	20	0	2	18	3	52	4	0	0	18	22	16	6	10	16	0	10	2	83	0	1	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	0	0	0	0	0	0	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4278	658	1740	2205	413	562	777	220	365	149	462	356	202	47	123	24	142	169	85	45	320	44	0	3	36	17	18	41	4	68	24	43	58	29	25	1	6	48	22	77	0	26	6	9	56	2	0	0	18	11	38	3	0	0	16	28	8	4	9	141	0	29	3	4	0	0	7	0	0	4	0	2	1	1	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	6	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4355	705	1634	2080	347	443	1001	152	408	175	425	473	188	62	106	19	156	172	234	41	177	40	0	8	59	4	14	57	8	37	31	65	54	38	20	1	37	32	32	10	0	30	3	11	43	7	0	0	20	12	18	4	0	0	14	15	9	2	7	2	0	29	4	3	0	0	4	0	0	6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1979	4199	796	1688	2378	413	450	1000	117	366	228	305	510	236	68	133	52	113	162	252	43	136	66	0	4	57	16	8	46	17	75	75	53	44	33	11	1	24	8	35	9	1	33	13	10	36	5	0	2	22	51	35	9	0	0	14	5	9	2	10	1	0	37	3	4	0	0	2	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	6	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4656	927	1868	2629	457	423	815	110	523	302	421	670	278	217	185	12	208	196	308	48	182	108	0	7	55	40	24	89	62	77	53	69	56	48	11	2	48	4	38	2	5	21	7	8	25	38	0	1	86	57	57	6	0	8	7	7	13	2	6	1	0	48	4	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	3961	1618	1874	2017	548	417	765	115	329	254	294	241	201	208	325	113	173	41	191	66	170	53	0	73	5	8	20	90	42	82	51	68	44	50	16	0	33	4	20	7	11	20	8	13	31	3	0	1	29	6	38	6	1	11	12	8	6	2	1	1	0	46	1	2	0	2	0	0	1	12	0	2	2	2	0	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	9	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	3908	1226	1399	1580	594	458	624	93	355	239	301	40	171	189	145	6	169	41	203	49	173	73	0	85	12	59	16	61	33	111	47	154	64	31	12	3	21	3	29	7	8	76	7	12	13	1	0	1	21	0	43	7	0	16	15	6	13	2	2	1	0	40	2	3	0	0	0	0	0	15	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	5	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3258	1858	1415	2680	765	352	532	114	415	294	224	64	184	171	88	10	140	50	176	74	163	147	0	139	7	15	28	58	62	97	49	61	54	42	10	0	28	2	19	4	11	23	6	10	12	5	0	1	24	0	17	3	0	8	10	8	6	7	0	1	0	37	3	2	0	0	0	0	0	12	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1984	4023	1948	1552	2906	716	356	682	132	560	397	223	102	244	234	127	12	235	31	136	47	147	79	0	162	6	61	86	63	53	35	30	64	55	47	19	0	26	2	27	4	64	24	6	15	16	8	0	0	28	0	33	8	1	3	17	5	5	12	0	2	0	194	1	0	4	0	2	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1985	2955	1109	1895	2483	847	252	712	204	533	531	295	93	191	214	104	9	190	37	162	56	175	63	0	109	11	13	94	78	31	20	39	82	72	65	30	0	74	2	12	4	30	24	7	15	14	8	0	2	27	0	17	3	1	6	16	7	14	14	3	2	0	0	1	3	7	0	1	0	0	10	0	1	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
1986	3852	994	1775	2187	603	190	703	251	580	470	146	50	202	236	121	7	215	10	158	56	168	89	0	69	2	36	70	62	18	18	29	42	66	62	22	0	57	3	23	4	15	27	8	16	449	6	2	1	33	0	504	3	1	2	23	7	12	7	1	1	0	0	1	5	0	0	0	0	0	7	0	1	1	0	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1987	3458	1055	1370	2485	871	244	739	357	773	408	125	38	167	234	142	7	172	43	123	64	145	63	0	76	12	45	55	58	6	3	21	54	73	51	30	0	37	2	11	6	8	25	10	19	13	4	0	3	34	0	47	1	1	6	10	7	6	9	3	1	0	0	0	11	2	0	0	0	0	6	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
1988	4517	957	1226	2187	607	282	574	376	898	328	154	44	250	200	168	2	244	27	94	74	159	59	0	51	7	41	52	57	0	3	26	54	93	52	39	0	31	3	5	5	10	28	7	17	20	6	0	2	47	0	32	1	1	6	8	7	10	10	2	3	0	0	0	13	0	0	0	0	0	14	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3421	995	1346	2408	618	179	547	419	1017	614	143	105	150	208	204	8	262	19	124	36	164	45	0	46	14	95	114	65	0	7	42	52	75	98	26	0	31	1	14	4	7	17	9	10	13	5	0	3	40	0	63	0	0	5	12	7	8	11	2	6	0	0	3	2	1	0	0	0	0	14	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1990	3778	1045	1831	1854	959	186	520	546	944	286	176	179	175	284	214	11	286	30	121	32	140	42	0	67	80	32	77	49	6	17	42	67	67	61	34	0	20	0	11	0	5	26	9	15	14	12	0	10	35	0	43	1	0	4	9	6	9	12	2	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2835	920	1081	1814	1005	211	463	503	1050	192	137	149	152	324	228	8	237	88	109	42	132	52	0	82	37	35	65	47	6	3	34	60	56	53	22	0	23	0	10	0	1	29	11	23	9	6	0	13	31	0	52	1	0	3	9	7	0	14	2	1	0	0	6	3	4	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3221	746	1010	1788	1001	205	636	901	783	205	193	123	202	349	349	1	216	62	104	39	141	80	0	24	2	65	39	43	5	6	39	50	71	52	32	0	52	0	15	0	0	50	9	16	10	5	0	9	52	0	31	1	1	3	15	8	7	39	3	0	0	0	6	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1993	2390	731	890	2245	636	82	561	627	745	182	165	92	220	281	258	1	209	50	96	34	115	140	0	22	3	20	30	41	3	8	28	61	62	74	34	0	13	0	9	0	2	15	8	17	12	14	33	10	45	0	26	0	0	3	6	7	3	3	1	0	0	0	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	2744	517	719	1516	522	77	547	268	616	279	159	92	220	263	226	0	219	64	105	24	107	54	0	37	3	10	18	46	2	3	38	34	60	54	43	0	11	0	11	0	0	22	12	18	2	2	35	16	71	0	39	1	1	1	6	9	5	6	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1995	2188	681	722	1504	425	502	629	238	580	175	193	145	212	334	317	2	231	81	112	34	101	52	0	30	2	11	13	38	3	7	38	35	57	61	32	0	10	0	13	0	1	11	22	16	1348	0	15	19	76	0	60	1	1	3	16	7	7	2	0	0	0	0	3	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1996	1942	948	528	1449	366	38	715	178	573	139	222	40	262	324	312	1	218	149	50	24	103	58	0	15	2	10	18	47	5	9	8	44	123	65	39	0	10	0	24	0	8	19	23	18	0	0	14	18	64	0	99	2	0	2	12	8	6	4	1	0	0	0	2	5	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2573	710	707	1383	391	27	592	282	523	120	189	65	390	472	197	5	230	88	50	28	104	68	0	21	2	2	23	41	8	8	35	58	43	57	24	0	7	0	16	0	13	17	39	26	1	0	21	20	64	0	107	2	0	1	17	5	0	4	1	0	0	0	5	4	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2818	632	507	786	388	28	631	299	511	144	147	71	273	421	168	0	208	106	39	25	74	69	0	22	2	18	8	38	10	10	30	58	39	52	22	0	9	0	30	0	2	16	23	22	0	0	4	19	53	0	94	1	0	4	337	5	7	6	2	0	0	0	3	6	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
1999	2805	1983	703	1810	345	69	548	247	602	217	177	70	219	392	235	3	238	125	49	320	114	67	0	12	2	24	5	41	66	12	20	43	13	45	34	0	24	3	188	0	2	24	37	22	0	4	4	18	67	0	90	5	0	2	16	8	3	1	4	0	1	0	5	3	0	1	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2000	3030	597	488	654	351	24	526	77	435	84	103	47	319	314	151	2	200	30	32	13	71	58	0	13	1	16	12	27	31	20	13	64	20	39	32	0	12	0	4	0	1	15	41	25	0	0	3	21	65	0	91	2	1	1	11	10	3	2	6	0	0	0	3	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2001	2276	468	412	512	257	14	257	31	326	27	106	19	160	131	146	0	188	12	9	18	58	35	0	10	0	11	6	39	23	3	11	43	24	39	10	0	3	0	3	0	0	19	19	15	0	0	0	23	15	0	84	1	0	7	65	3	0	1	2	0	0	0	3	2	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2002	2673	450	390	518	216	19	203	28	303	23	74	31	116	138	125	1	150	13	10	16	59	41	0	8	0	12	9	23	29	8	6	41	21	33	6	0	4	0	5	0	5	9	26	12	0	0	0	25	18	0	71	1	1	0	5	0	0	3	3	0	0	0	7	1	0	4	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3208	632	351	492	216	15	193	9	297	16	62	27	82	72	90	0	167	18	10	15	70	46	0	7	1	1	12	211	10	0	5	37	23	218	10	0	3	0	2	0	0	10	19	11	0	0	0	48	16	0	56	2	0	3	15	0	0	1	1	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2605	420	665	301	196	12	144	8	211	13	40	15	69	51	75	0	90	15	5	8	44	24	0	4	0	0	9	230	0	0	4	236	6	240	7	0	0	0	2	0	1	31	16	18	0	0	0	12	20	0	34	0	0	1	18	0	0	4	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2165	191	246	202	142	5	130	8	199	5	22	3	26	37	39	0	37	2	4	5	48	44	0	9	0	0	4	185	3	0	3	22	0	194	8	0	2	0	1	0	3	1	10	307	0	0	0	16	9	0	41	0	0	0	18	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2691	130	250	229	138	0	132	1	179	16	10	14	30	44	47	0	38	10	6	5	44	27	0	7	0	0	7	188	0	0	1	27	0	202	4	0	0	0	0	0	5	2	18	16	0	0	0	9	15	0	37	0	0	1	15	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2430	128	197	275	272	3	139	2	572	8	25	7	25	36	49	0	41	6	8	5	50	33	0	6	0	0	13	17	0	2	0	21	0	32	12	0	0	0	1	0	0	2	9	31	0	0	0	7	11	0	48	0	0	0	22	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1909	121	123	198	165	5	62	0	22	22	31	4	21	31	54	0	38	0	3	3	15	18	0	5	0	0	14	11	0	2	0	14	0	27	5	0	0	0	0	0	191	4	6	63	0	0	0	8	22	0	59	0	0	0	8	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
