Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	HH	T	E	SI	LC	FEM	PR	ITC	TC	SBA	VA	GS	CR	PM	AE	JU	NS	NF	W	CS	P	FT	ER	FR	PE	GP	SSA	IC	AA	PRVP	N	HS	SE	CSA	CC	NMB	FE	MS	LR	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	SS	FL	ID	B	U	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	X	FO	H	OT	OGA	PGA	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1972	983	817	958	1939	336	206	450	71	358	118	96	169	109	23	112	49	41	56	11	42	294	4	60	2	41	7	12	52	20	5	30	40	29	6	1	35	2	14	55	10	0	14	3	41	13	0	1	0	13	0	52	2	0	0	19	4	8	1	12	0	8	2	5	1	1	0	3	3	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2026	756	984	1733	328	109	453	92	302	116	80	134	91	28	100	57	95	72	10	37	93	2	54	2	55	7	6	31	22	7	17	43	18	10	1	40	3	6	54	11	0	14	8	21	9	0	1	1	43	7	56	1	0	0	23	5	5	3	13	0	9	5	6	0	0	0	3	2	0	5	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2282	887	1039	1548	324	290	465	99	448	108	122	148	88	29	86	27	46	84	20	53	300	3	48	1	55	2	1	56	22	7	37	37	28	15	1	35	4	16	110	12	0	13	6	62	9	0	0	1	20	1	54	2	2	0	19	7	6	2	18	0	10	0	8	1	1	0	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1975	3705	743	1336	1690	427	286	652	276	456	137	180	167	129	53	80	19	69	115	31	66	129	0	43	3	39	9	6	36	36	11	27	38	46	15	1	40	1	22	94	10	0	15	11	48	9	0	1	5	21	2	59	3	10	0	20	7	8	3	18	0	7	3	9	1	1	0	3	0	0	6	6	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	1	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	4366	853	1792	2414	442	506	1039	294	493	302	282	698	220	57	163	22	129	176	18	60	134	2	53	7	46	7	18	55	34	12	55	41	53	16	1	63	5	29	163	12	2	30	5	56	23	0	0	2	18	3	53	5	28	0	19	19	11	6	16	0	10	3	85	1	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4421	778	1923	2306	541	578	973	228	470	168	521	372	231	46	134	24	286	156	93	52	333	4	47	3	36	18	18	52	103	24	39	47	70	25	1	51	8	22	81	9	0	32	6	65	6	0	0	0	19	11	38	4	32	0	16	11	11	4	144	0	30	4	5	0	7	0	10	0	0	2	1	2	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4380	829	1750	2171	448	452	1165	161	507	217	443	493	230	66	110	18	294	167	246	46	190	11	50	8	60	9	17	72	43	31	62	67	56	20	1	34	39	38	10	12	0	37	3	46	10	0	0	0	21	12	18	5	15	0	15	11	8	2	3	0	30	4	4	0	5	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	4248	947	1836	2458	485	456	1111	120	462	242	330	539	312	71	147	52	254	130	297	53	151	346	73	5	58	22	8	62	85	78	60	54	47	11	1	9	24	37	9	11	1	41	13	38	6	0	0	2	23	51	37	10	5	0	15	13	10	2	3	0	37	3	4	0	2	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4697	1064	2144	2705	516	433	836	111	606	337	429	698	305	225	196	11	201	270	331	49	210	239	118	7	55	40	24	103	77	55	75	75	56	12	2	4	48	38	2	8	5	27	7	25	43	0	0	1	112	57	57	7	7	8	7	19	7	2	1	0	48	4	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1981	4063	1784	1988	2138	680	429	802	116	398	294	297	269	214	210	349	112	42	178	205	71	182	123	54	73	5	8	20	104	82	51	82	71	44	17	0	4	33	20	7	12	11	30	8	31	4	0	1	1	29	6	38	7	8	11	13	6	2	2	2	0	46	2	2	2	0	0	13	1	0	3	2	1	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	9	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4060	1419	1478	1625	660	463	663	93	442	291	308	41	176	193	148	4	43	172	212	49	184	37	76	86	13	59	16	84	112	47	74	155	63	12	3	3	21	29	7	10	8	94	7	13	18	0	0	1	21	0	43	7	6	16	17	15	2	2	2	0	41	2	3	0	0	0	15	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3311	2107	1480	2766	831	353	550	114	497	326	229	69	190	180	90	9	51	142	184	77	174	62	150	139	7	15	28	88	97	50	103	66	55	10	0	2	28	19	4	12	11	39	6	12	6	0	0	1	24	0	17	3	8	8	11	6	0	7	1	0	37	3	2	0	0	0	13	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1984	4152	2092	1661	2981	811	358	693	132	643	422	234	111	295	248	133	11	32	236	140	56	153	54	87	163	7	61	86	86	35	31	88	67	54	19	0	2	28	27	4	15	64	42	6	17	8	0	1	0	29	0	33	8	5	3	18	5	0	12	2	0	195	1	0	0	2	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1985	3093	1229	1982	2536	940	269	730	204	621	557	314	107	201	222	108	8	40	189	166	59	184	31	63	110	13	13	94	98	20	40	97	88	72	30	0	2	74	13	4	25	30	28	7	14	9	0	1	2	27	0	17	5	7	6	17	14	3	14	3	1	0	2	4	0	1	0	11	0	0	5	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1986	4010	1094	1845	2218	661	193	734	252	653	482	158	51	206	243	124	5	14	215	159	63	175	18	89	69	2	36	70	88	18	29	105	44	63	24	0	3	60	23	4	19	15	37	8	496	6	2	1	1	33	0	536	3	7	2	24	13	1	7	1	0	0	1	6	0	0	0	7	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1987	3768	1265	1441	2522	943	248	759	357	858	417	133	42	172	243	147	5	43	172	125	67	156	7	64	77	13	45	55	85	3	21	100	57	75	30	0	2	42	11	6	21	8	35	10	13	4	0	1	4	35	0	47	1	7	6	12	6	3	9	2	0	0	0	12	0	0	0	7	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
1988	4993	1122	1280	2223	750	297	589	377	981	336	163	47	259	212	171	0	27	245	99	73	167	0	61	51	7	41	52	84	3	26	113	57	91	42	0	3	31	5	5	17	10	35	7	20	7	0	1	2	47	0	32	1	7	6	9	11	3	10	3	0	0	1	14	0	0	0	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3755	1168	1434	2496	664	198	564	420	1105	626	148	134	153	217	206	7	19	264	129	37	174	0	45	46	14	96	114	90	7	42	166	54	77	26	0	1	31	14	4	13	7	42	9	13	5	0	0	3	40	0	63	0	7	5	12	8	2	11	7	0	0	3	2	0	0	0	15	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1990	4160	1165	2018	1963	1043	202	527	548	1018	293	185	189	182	287	219	10	30	289	127	37	150	6	42	67	80	33	77	74	17	43	111	70	64	34	0	0	20	11	0	16	5	52	9	14	14	0	0	10	36	0	43	1	6	4	10	10	2	12	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3033	1019	1240	1877	1153	226	469	505	1185	201	144	155	160	330	229	7	91	250	117	46	141	6	54	82	37	35	65	73	3	34	97	65	57	22	0	0	24	11	0	24	1	59	11	9	7	0	0	13	32	0	52	1	7	3	10	0	2	14	2	0	0	6	3	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3422	822	1123	1834	1195	221	648	903	868	213	201	129	214	357	355	1	62	219	105	42	149	5	80	25	2	66	40	91	6	39	138	54	79	32	0	0	52	16	0	19	0	80	9	13	8	0	1	9	54	0	31	1	8	3	16	8	3	60	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1993	2604	781	1025	2315	713	89	596	628	824	190	178	94	235	295	277	0	51	212	100	38	120	3	144	22	3	21	30	88	8	29	160	65	65	34	0	0	13	11	0	21	2	43	8	14	16	33	0	11	45	0	26	0	7	3	7	4	1	3	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	3184	554	823	1568	619	89	556	269	706	280	170	94	237	269	227	0	64	223	109	24	112	2	54	41	3	11	18	96	3	40	153	44	63	44	0	0	11	12	0	22	0	54	12	3	2	35	1	16	71	0	40	1	9	1	9	5	0	6	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1995	2720	737	802	1564	515	589	636	239	669	176	202	153	240	341	329	3	82	235	117	34	105	3	52	30	2	11	13	102	8	49	186	44	65	32	0	0	10	14	0	19	1	53	22	1442	0	15	1	19	78	0	61	1	7	3	20	8	0	2	0	0	0	3	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1996	2489	1014	577	1524	419	42	737	179	662	143	226	43	271	337	316	1	149	223	52	24	105	5	58	18	2	10	18	70	9	8	105	48	133	40	0	0	10	25	0	21	8	24	24	0	0	14	0	18	70	0	143	2	8	2	16	6	1	4	0	0	0	2	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2809	727	803	1504	448	29	616	282	617	127	194	70	411	483	216	5	89	236	51	29	109	8	68	21	2	3	23	91	8	35	155	66	46	24	0	0	7	16	0	28	13	22	51	1	0	21	0	20	65	0	154	2	5	1	22	0	1	4	0	0	0	5	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2909	651	577	995	435	32	679	299	616	149	154	76	274	428	171	0	106	217	41	29	82	10	69	25	2	18	8	72	10	30	118	62	44	22	0	0	9	36	0	23	2	25	26	0	0	4	0	19	54	0	137	1	5	4	340	8	2	6	0	0	0	3	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1999	2984	12885	959	1979	445	71	580	252	666	254	218	93	226	422	250	3	127	254	56	388	157	66	69	17	2	40	5	71	13	20	96	44	15	35	0	16	24	238	0	22	2	29	41	0	6	4	0	18	78	0	139	5	8	2	18	0	4	1	0	1	0	5	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	2	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2000	3113	616	533	694	408	29	551	80	556	95	108	49	323	315	159	2	31	206	33	14	72	32	58	15	1	41	12	67	21	13	112	70	23	34	0	0	14	4	0	26	1	26	41	0	0	3	1	21	68	0	145	2	10	1	15	3	6	2	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2001	2305	487	440	569	290	16	282	31	437	28	112	22	167	132	150	0	12	192	9	18	60	23	35	12	0	11	6	45	3	11	46	48	25	11	0	0	5	3	0	15	0	27	21	0	0	0	0	23	16	0	128	1	3	8	69	0	2	1	0	0	0	3	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2002	2702	474	407	555	242	21	262	28	396	27	80	37	128	139	127	1	13	157	10	17	60	29	42	9	0	12	9	31	12	6	44	49	23	6	0	0	6	5	0	15	5	12	26	0	0	0	1	26	18	0	106	1	0	0	6	0	3	3	0	0	0	7	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3259	637	388	534	240	20	230	9	429	16	68	27	107	88	121	0	19	168	10	17	72	11	47	7	1	1	12	218	1	5	228	43	36	10	0	0	3	2	0	21	0	11	19	0	0	0	0	50	16	0	92	2	0	3	19	0	1	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2664	430	844	312	213	14	150	8	299	13	41	15	69	63	75	0	15	92	5	10	46	0	24	4	0	0	9	239	0	5	252	270	9	7	0	0	0	2	0	45	1	33	17	0	0	0	0	13	20	0	85	0	0	1	19	0	0	4	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2187	200	268	225	169	7	134	9	275	5	23	3	26	46	40	0	2	38	4	7	48	3	44	13	0	0	4	191	0	3	201	23	6	8	0	0	2	2	0	583	3	2	11	0	0	0	0	16	9	0	64	0	0	0	19	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2744	139	280	253	153	2	134	1	235	16	11	14	36	49	49	0	10	39	24	5	44	0	27	13	0	0	7	196	0	1	217	29	4	4	0	0	0	0	0	16	5	5	18	0	0	0	0	9	15	0	55	0	18	1	16	0	1	4	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2458	133	207	300	299	5	156	2	1721	8	25	7	26	39	49	0	6	42	8	6	51	0	33	9	0	0	13	22	2	0	42	24	0	12	0	0	0	1	0	33	0	3	9	0	0	0	0	7	11	0	49	0	0	0	22	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1946	124	125	212	168	7	68	0	22	23	33	4	22	38	54	0	0	39	3	3	15	0	18	8	0	0	14	16	2	1	33	14	0	5	0	0	0	0	0	63	191	6	6	0	0	0	0	8	22	0	59	0	0	0	8	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
