Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	ITC	FEM	TC	SBA	VA	GS	CR	PM	JU	NS	AE	NF	W	CS	P	FT	ER	FR	PE	GP	IC	AA	SSA	PRVP	N	HS	SE	CSA	CC	NMB	FE	LR	MS	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	FL	ID	B	U	SS	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	FO	H	OT	OGA	PGA	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1966	762	757	768	1143	218	240	372	8	319	87	27	3	19	8	46	283	61	14	35	38	38	27	4	1	14	6	1	16	14	5	35	11	13	1	1	20	1	10	74	10	0	13	42	0	4	0	3	1	9	0	32	1	0	23	0	8	2	5	11	0	12	3	4	1	1	0	1	6	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	796	783	789	913	268	331	292	5	320	86	18	2	21	22	63	247	57	10	14	57	166	54	3	1	20	7	1	15	12	4	39	13	12	2	0	19	2	17	41	6	0	14	43	6	7	0	0	0	7	0	47	1	0	17	0	7	2	10	11	0	10	1	5	6	1	0	1	3	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1968	658	930	828	1573	259	391	293	6	317	254	43	4	19	24	102	276	55	21	17	548	51	61	5	1	25	4	1	21	17	5	42	25	13	4	1	21	3	10	47	9	0	14	33	13	3	0	0	0	4	0	43	1	0	17	0	6	2	4	13	0	10	2	5	0	1	0	2	1	0	4	0	0	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	917	788	774	1237	261	547	343	10	318	99	41	6	24	32	90	329	35	33	12	46	130	65	5	1	20	6	3	30	15	4	229	17	17	3	0	30	0	10	48	6	0	16	35	12	9	0	0	0	7	0	46	2	0	24	0	9	3	5	11	0	12	6	5	0	2	17	28	2	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	845	1139	816	1511	223	332	425	5	348	95	62	41	30	20	77	63	39	26	11	38	78	48	2	0	20	5	5	21	22	6	30	12	12	5	1	29	5	18	43	12	0	17	23	13	2	0	1	1	7	0	58	1	0	21	0	8	6	4	9	0	12	3	3	0	2	0	4	3	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	956	1174	952	1338	326	336	432	25	317	106	100	196	42	26	89	59	49	46	6	491	51	59	4	0	74	5	7	46	21	5	43	14	23	1	1	34	3	19	74	10	0	13	27	22	6	0	1	0	9	0	50	1	0	19	0	5	4	3	8	0	6	4	4	0	2	0	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	977	807	964	1915	331	201	446	71	357	108	96	168	107	23	109	49	54	41	11	40	293	56	2	4	41	7	10	41	20	5	38	29	13	6	1	35	2	14	55	10	0	14	40	12	3	0	1	0	13	0	52	2	0	18	0	4	8	1	12	0	8	2	5	1	1	0	3	4	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2021	754	988	1717	326	103	449	92	296	109	78	131	90	28	99	55	71	94	10	37	93	53	2	2	55	7	5	27	22	7	42	16	12	10	1	40	2	6	54	11	0	14	21	9	8	0	1	1	42	7	56	1	0	23	0	5	5	3	13	0	9	5	6	0	0	0	3	3	0	3	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2270	883	1045	1501	313	288	463	99	442	103	122	146	87	29	84	27	82	46	20	53	299	44	1	3	55	2	1	50	22	7	35	28	28	15	1	35	2	15	110	12	0	13	62	9	6	0	0	1	19	1	54	2	2	19	0	7	6	2	18	0	10	0	8	1	1	0	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1975	3695	738	1323	1673	420	286	637	276	451	122	177	166	127	53	78	19	112	68	30	66	130	40	3	0	39	9	6	35	36	11	34	46	26	15	1	40	1	22	94	10	0	15	47	9	11	0	1	5	21	2	59	2	10	20	0	6	8	3	17	0	7	3	9	1	1	0	3	1	0	4	6	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	4355	839	1797	2328	451	507	1034	296	490	219	283	698	219	52	162	22	175	111	17	60	134	46	7	2	46	7	18	40	34	12	41	53	27	16	1	62	4	26	161	12	2	30	56	23	5	0	0	2	18	3	53	4	28	19	0	21	11	6	16	0	10	2	85	1	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	0	0	0	0	0	0	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4414	775	1945	2297	542	574	968	228	467	153	520	370	231	46	133	24	152	180	92	51	332	44	3	4	36	18	18	47	103	24	47	67	31	25	1	51	7	22	78	9	0	28	63	6	6	0	0	0	19	11	38	3	32	16	0	10	11	4	144	0	29	4	5	0	7	0	10	0	0	1	1	2	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4386	821	1763	2156	455	446	1161	155	501	197	441	493	230	64	109	18	166	188	245	45	186	48	8	8	60	9	17	60	43	31	67	55	43	20	1	33	37	38	10	11	0	33	45	10	3	0	0	0	20	12	18	5	15	15	0	10	8	2	3	0	30	4	4	0	5	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	4241	937	1848	2440	486	450	1109	120	460	234	324	519	312	71	147	52	127	171	297	52	148	72	4	81	57	22	8	53	85	77	53	46	43	11	1	9	24	37	9	10	1	33	37	6	13	0	0	2	23	51	36	9	5	15	0	11	10	2	3	0	37	3	4	0	2	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4688	1050	2115	2687	518	423	833	111	601	326	428	682	303	223	188	11	268	200	332	49	207	114	7	229	55	40	24	90	77	53	75	56	51	11	2	4	48	38	2	8	5	23	25	43	7	0	0	1	112	57	57	6	7	7	8	15	7	2	1	0	48	4	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1981	4031	1774	2003	2106	675	419	795	117	398	275	294	267	212	210	348	112	178	41	205	71	181	53	73	117	5	8	20	92	82	51	71	44	56	16	0	4	33	20	7	11	11	20	32	4	8	0	1	1	29	6	38	6	8	13	11	6	2	2	2	0	46	2	2	2	0	0	13	1	0	2	2	1	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	9	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4012	1409	1474	1612	664	460	655	93	440	265	305	41	175	191	147	4	172	42	211	49	184	76	85	37	12	59	16	64	112	47	155	64	36	12	3	3	21	29	7	9	8	76	13	18	7	0	0	1	21	0	43	7	6	16	16	15	2	2	2	0	41	2	3	0	0	0	15	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3297	1943	1490	2749	845	353	548	114	493	311	226	68	190	178	90	9	143	51	186	77	174	150	139	62	7	15	28	60	97	49	65	54	48	10	0	2	28	19	4	10	11	24	12	6	6	0	0	1	24	0	17	3	8	11	8	6	0	7	1	0	37	3	2	0	0	0	13	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1984	4174	2059	1662	2976	825	358	693	132	640	413	231	111	286	243	131	11	237	32	142	62	152	83	162	54	6	61	86	68	35	30	66	55	55	19	0	2	27	27	4	15	64	24	18	8	6	0	1	0	29	0	33	8	5	18	3	5	0	12	2	0	194	1	0	0	2	0	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1985	3084	1224	1968	2520	960	258	730	204	613	544	312	105	201	222	107	8	190	40	167	58	181	63	109	31	11	13	94	82	20	39	87	72	74	30	0	2	74	13	4	15	30	24	14	9	7	0	1	2	27	0	17	3	7	17	6	14	3	14	3	1	0	2	3	0	1	0	10	0	0	4	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1986	3994	1091	1830	2217	670	192	733	252	653	472	154	51	206	242	124	5	216	15	159	63	173	89	69	18	2	36	70	68	18	29	43	66	71	25	0	3	60	23	4	18	15	29	496	6	8	2	1	1	33	0	532	3	7	24	2	13	1	7	1	0	0	1	5	0	0	0	7	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1987	3714	1260	1442	2522	953	245	755	358	857	410	132	42	172	242	147	5	172	43	126	67	154	64	76	7	12	45	55	65	3	21	57	74	59	30	0	2	37	11	6	19	8	25	13	4	10	0	1	3	35	0	47	1	7	11	6	6	3	9	2	0	0	0	11	0	0	0	6	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
1988	4930	1119	1280	2214	770	284	586	377	978	329	161	45	258	204	171	0	245	28	99	73	167	61	51	0	7	41	52	62	3	26	56	93	61	43	0	3	31	5	5	17	10	29	20	7	7	0	1	2	47	0	32	1	7	9	6	11	3	10	3	0	0	1	13	0	0	0	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3702	1165	1425	2487	664	182	565	421	1104	623	147	131	153	216	204	7	264	19	129	37	172	45	46	0	14	96	114	76	7	42	52	77	118	26	0	1	31	14	4	10	7	20	13	5	9	0	0	3	40	0	63	0	7	12	5	8	2	11	7	0	0	3	2	0	0	0	14	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1990	4144	1161	2020	1945	1050	191	526	549	1015	287	182	187	182	287	218	10	288	30	127	35	150	42	67	6	80	32	77	56	17	43	68	67	73	34	0	0	20	11	0	15	5	26	14	14	9	0	0	10	36	0	43	1	6	10	4	10	2	12	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3029	1017	1238	1867	1153	212	467	504	1161	199	144	154	158	327	229	7	238	91	117	46	138	54	82	6	37	35	65	53	3	34	63	57	64	22	0	0	24	10	0	23	1	33	9	7	11	0	0	13	32	0	52	1	7	10	3	0	2	14	2	0	0	6	3	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3401	817	1116	1826	1189	208	648	902	867	211	200	127	214	354	351	1	219	62	105	42	143	80	25	5	2	66	40	51	6	39	51	71	65	32	0	0	52	15	0	18	0	54	13	8	9	0	1	9	53	0	31	1	8	16	3	8	3	60	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1993	2590	774	1022	2292	715	84	591	628	822	185	177	93	233	289	260	0	212	51	98	38	118	140	22	3	3	20	30	50	8	29	62	64	88	34	0	0	13	10	0	17	2	21	14	16	8	33	0	10	45	0	26	0	7	7	3	4	1	3	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	3156	550	822	1537	624	75	556	269	702	279	162	93	235	266	226	0	221	64	108	24	111	54	41	2	3	10	18	60	3	39	41	63	88	44	0	0	11	12	0	18	0	26	2	2	12	35	1	16	71	0	39	1	9	7	1	5	0	6	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1995	2702	733	781	1540	518	561	636	238	668	175	199	152	239	337	321	3	232	81	116	34	105	52	30	3	2	11	13	49	7	38	41	65	82	32	0	0	10	14	0	16	1	15	1442	0	22	15	1	19	78	0	61	1	7	17	3	8	0	2	0	0	0	3	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1996	2438	1007	555	1483	422	41	734	178	659	140	222	43	271	331	313	1	220	149	51	24	105	58	18	5	2	10	18	51	9	8	47	132	72	40	0	0	10	25	0	18	8	24	0	0	23	14	0	18	70	0	139	2	8	13	2	6	1	4	0	0	0	2	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2727	721	765	1472	448	29	603	282	613	120	190	66	410	478	214	5	236	89	50	28	106	68	21	8	2	2	23	44	8	35	63	46	64	24	0	0	7	16	0	26	13	20	1	0	39	21	0	20	65	0	142	2	5	19	1	0	1	4	0	0	0	5	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2832	635	537	885	441	30	676	299	609	145	149	75	273	425	170	0	215	106	40	25	81	69	25	10	2	18	8	49	10	30	59	44	74	22	0	0	9	36	0	22	2	21	0	0	23	4	0	19	53	0	129	1	5	338	4	7	2	6	0	0	0	3	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1999	2819	12851	879	1953	448	46	576	252	651	230	183	93	220	413	235	3	246	127	55	372	149	70	17	69	2	40	5	47	13	20	43	15	49	35	0	4	24	237	0	22	2	27	0	6	37	4	0	18	77	0	129	5	8	16	2	3	4	1	0	1	0	5	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	2	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2000	3050	601	507	686	412	26	545	77	538	84	103	48	322	314	151	2	201	31	33	13	72	58	15	31	1	31	12	29	21	13	64	21	44	32	0	0	12	4	0	25	1	18	0	0	41	3	1	21	68	0	129	2	10	12	1	3	6	2	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2001	2281	473	420	558	294	16	278	31	433	27	107	20	166	132	146	0	189	12	9	18	59	35	12	23	0	11	6	40	3	11	46	25	41	10	0	0	3	3	0	15	0	23	0	0	19	0	0	23	15	0	112	1	3	65	7	0	2	1	0	0	0	3	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2002	2679	453	392	548	243	21	256	28	395	25	76	36	119	137	125	1	151	13	10	17	60	41	9	29	0	12	9	25	12	6	41	23	37	6	0	0	4	5	0	15	5	12	0	0	26	0	1	26	18	0	97	1	0	5	0	0	3	3	0	0	0	7	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
