Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	W	ER	JU	NS	CS	NF	FT	P	FR	FW	IC	GP	PE	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	CSA	LR	FP	NMB	AC	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	ID	DC	LGA	FO	H	NHA	CZ	FL	FA	B	PA	CA	OP	Z	SS	SB	X	FCD	U	FM	AR	G	GB	ES	NASA	ICA	F	DP	CNF	II	OTP	RNB	OCM	FC	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1971	1516	1184	1314	1711	556	660	378	132	29	239	412	136	79	62	29	14	178	73	0	202	574	74	73	224	77	5	77	8	9	50	4	1	84	56	30	39	1	23	4	21	0	33	13	0	27	9	0	1	0	0	13	51	0	0	20	15	2	9	5	4	2	4	0	5	7	5	0	3	0	6	0	0	1	0	0	0	0	8	0	0	0	0	1	0	0	0	0	10	0	0	7	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1972	1766	1218	794	2259	573	645	225	161	89	268	387	129	64	130	31	15	181	53	6	195	55	86	484	237	94	3	45	10	21	37	4	1	69	53	54	43	7	17	2	17	0	48	14	0	18	4	0	1	0	0	16	53	0	0	19	23	2	8	8	2	3	5	0	6	3	7	1	3	0	5	0	0	2	0	0	0	0	9	0	0	0	0	0	0	1	0	0	29	0	0	4	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2976	1195	763	2194	455	633	162	164	99	254	265	109	113	117	32	20	138	67	3	189	41	94	135	190	67	3	58	8	8	25	6	1	65	55	44	44	13	8	3	21	0	32	18	0	11	13	1	1	0	0	53	57	0	7	23	19	1	7	6	4	0	7	0	8	5	3	0	3	0	6	0	0	3	0	0	0	0	7	1	0	0	0	0	1	0	0	0	31	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3138	1287	899	1892	504	669	318	133	108	393	301	169	64	119	38	36	127	30	5	219	63	112	398	221	65	3	59	4	3	22	6	1	129	51	42	41	17	22	6	20	0	72	13	0	12	9	2	0	8	0	20	55	0	1	21	24	2	9	6	2	3	11	0	9	2	4	2	4	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	22	0	0	4	0	3	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1975	4554	1645	856	2295	667	947	316	189	296	473	254	244	87	160	73	72	109	22	2	226	92	149	185	225	57	5	44	12	8	40	11	1	162	58	64	53	15	29	2	15	0	49	17	0	9	14	6	1	50	0	22	60	0	2	25	28	3	10	12	5	1	7	0	10	3	3	1	3	0	7	0	0	0	0	0	0	0	11	0	6	0	0	0	1	0	0	0	30	0	2	5	0	0	0	0	6	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
1976	5277	2139	1052	2847	698	1360	541	545	325	450	974	369	324	264	82	94	174	23	6	238	83	211	202	241	69	7	47	11	28	36	11	1	413	53	68	82	17	36	9	26	0	60	31	2	27	7	3	0	49	0	21	55	0	3	22	23	5	22	14	7	9	11	0	87	5	11	1	3	0	2	0	2	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	22	0	1	2	0	0	0	0	5	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1977	5389	2249	967	2747	755	1268	607	403	240	524	519	661	1169	276	84	276	174	21	7	259	66	186	574	251	59	6	42	26	20	133	23	1	150	60	88	69	26	26	10	18	0	69	36	0	6	6	1	0	53	0	23	38	0	13	23	151	4	12	16	5	7	27	0	7	4	0	0	9	0	4	0	0	2	0	0	0	0	6	0	1	0	0	0	0	0	0	0	24	0	2	3	0	0	0	0	6	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1978	5301	2095	1048	2773	677	1533	494	440	171	465	644	570	1087	274	122	594	149	17	22	285	64	193	319	272	63	11	65	12	26	46	31	1	14	77	73	52	20	45	43	19	0	48	43	0	13	7	1	0	18	0	24	19	0	14	16	5	5	14	8	2	5	29	0	4	5	0	0	5	0	6	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	7	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1979	5121	2110	1122	3174	663	1452	487	472	127	447	742	482	928	346	94	617	190	52	402	292	74	151	249	262	90	8	65	28	15	96	83	1	14	66	62	13	13	42	28	46	0	47	55	1	9	13	4	0	8	1	27	37	0	54	15	3	10	15	11	2	4	37	0	5	4	1	0	6	0	4	0	0	0	0	0	1	0	10	0	0	0	0	0	2	0	0	0	49	0	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1980	5864	2595	1248	3373	661	1157	482	448	120	599	837	553	238	347	263	722	235	9	284	285	63	293	432	391	144	7	55	46	29	81	66	2	3	93	81	6	13	39	49	33	0	27	54	5	47	8	4	0	13	9	114	52	0	60	8	2	7	21	7	3	0	105	0	2	4	0	0	18	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	49	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	5098	2373	3087	2828	832	1047	460	437	132	365	291	375	52	257	290	426	412	113	157	464	99	200	294	530	64	75	10	13	22	91	62	1	8	79	64	5	24	20	34	44	0	33	51	15	6	8	2	1	14	15	30	46	0	6	13	2	7	7	2	4	0	52	0	2	2	1	2	18	0	5	0	0	0	0	0	0	0	5	0	2	0	0	0	2	0	0	0	46	0	0	3	0	0	0	0	9	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4750	1784	1476	2309	844	827	495	382	105	365	60	376	50	206	245	428	238	4	117	434	71	200	568	485	85	88	15	66	69	121	49	4	9	162	77	3	13	30	23	40	0	15	122	8	25	8	1	0	10	25	23	43	0	0	18	3	8	17	5	3	3	42	0	3	2	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	31	0	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3952	1760	2854	3212	1040	702	385	424	130	421	102	297	82	205	226	436	158	11	106	486	101	166	239	491	184	142	10	20	35	106	57	0	6	75	71	3	13	19	32	43	0	11	69	12	6	8	1	0	12	18	27	20	0	0	12	3	3	8	1	12	2	38	0	2	4	0	0	12	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4899	1922	2882	3400	1007	884	494	462	149	587	141	300	37	344	303	324	203	12	136	487	84	266	216	559	107	166	13	73	96	37	36	0	4	74	70	2	23	30	30	41	0	21	72	64	9	8	0	1	9	17	33	34	0	0	21	3	8	7	0	19	2	201	0	0	1	0	0	12	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1985	3975	2306	1374	2905	1194	898	411	826	224	542	137	384	44	233	270	330	174	12	141	348	82	219	241	310	65	113	17	16	100	24	44	0	4	93	95	4	38	13	78	55	1	15	56	29	13	8	2	0	11	15	29	17	0	0	25	3	5	16	3	26	1	0	0	4	2	0	0	12	0	5	2	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	29	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1986	4990	2156	1269	2424	838	897	334	560	264	586	71	251	18	244	290	284	191	4	131	425	83	256	210	285	96	72	5	38	76	22	35	0	5	54	81	3	29	23	63	53	0	506	60	17	7	8	1	0	11	3	33	555	2	0	14	2	3	14	1	12	0	0	0	6	1	0	0	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	26	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1987	4482	1692	1398	2814	1155	964	381	465	368	793	56	174	50	200	288	188	214	4	100	455	90	203	203	293	70	82	18	49	68	5	27	0	6	68	208	2	32	11	45	50	0	17	54	4	5	12	4	0	11	8	36	65	0	0	15	2	1	7	4	17	0	0	0	13	2	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	25	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1988	5572	1501	1274	2485	974	805	394	402	388	919	73	220	32	310	248	149	228	0	82	420	90	295	196	294	67	56	14	44	56	6	36	0	6	65	102	3	45	5	34	45	0	22	46	9	8	10	3	0	12	6	52	44	3	0	14	3	1	12	7	15	0	0	0	14	2	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	38	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4620	1766	1485	3100	800	925	290	749	445	1085	160	174	22	214	256	177	261	11	37	385	51	290	212	301	48	57	21	103	119	9	49	0	4	65	98	2	31	14	35	54	5	13	67	4	5	10	3	0	12	10	44	85	0	0	16	8	0	8	4	16	0	0	0	2	4	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1990	5162	2353	1540	2310	1164	728	309	371	589	993	257	221	33	208	337	191	275	7	67	453	53	329	180	286	45	84	93	41	88	20	49	0	1	80	82	0	42	13	20	49	0	14	75	6	15	11	10	0	10	7	36	64	0	0	13	1	1	11	3	21	0	0	0	3	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1991	4028	1440	1319	2144	1276	640	340	317	551	1154	188	183	96	183	382	159	291	9	85	370	62	299	183	283	54	91	39	41	68	3	37	0	0	70	67	0	25	11	25	62	0	10	87	1	8	13	13	0	12	4	33	73	0	0	18	2	1	0	2	21	0	0	0	3	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1992	4234	1323	1080	2083	1348	843	319	397	933	854	186	243	68	254	391	167	469	3	51	477	53	279	207	297	82	27	2	70	43	7	44	0	0	67	100	0	38	16	64	47	0	16	107	3	11	10	10	0	14	10	59	49	0	0	20	0	1	8	5	81	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	66	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1993	2992	1192	1019	3294	844	832	99	671	642	838	111	230	57	285	333	142	403	1	43	459	48	240	158	309	153	26	3	24	35	8	36	0	0	75	92	0	37	11	15	52	0	16	80	1	19	11	12	0	14	5	47	41	35	0	12	0	0	4	1	7	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
1994	3675	964	769	1916	779	822	109	390	305	724	111	208	73	259	325	158	381	1	13	504	45	259	215	322	65	44	3	13	21	4	44	0	0	52	73	0	48	15	17	59	0	22	99	1	3	15	17	0	14	1	80	80	36	0	13	0	1	5	0	10	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1995	3212	965	1087	1865	666	901	725	265	271	649	182	223	94	245	414	194	439	2	12	469	54	259	135	347	56	50	34	14	14	8	60	0	0	56	83	0	38	15	16	69	0	1452	86	2	0	24	20	1	14	3	79	126	16	0	27	0	1	8	0	6	0	0	0	5	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
1996	3157	766	1427	1726	554	952	46	327	206	641	47	270	162	316	386	74	401	1	14	690	39	250	134	516	61	19	2	12	19	13	12	0	0	63	202	0	44	34	16	74	0	0	27	9	0	28	18	0	15	2	82	235	14	0	19	0	2	6	2	7	0	0	0	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3434	927	1138	1740	593	817	36	284	296	584	75	246	104	481	535	72	248	6	13	625	36	280	128	503	70	25	2	3	25	10	40	0	0	75	52	0	30	18	13	60	0	1	23	20	0	56	22	0	12	3	74	219	21	0	25	0	2	0	1	8	0	0	0	7	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3115	730	1128	1295	590	908	38	376	324	570	95	189	115	356	491	63	212	0	35	643	42	247	107	483	70	30	2	19	11	8	36	0	0	75	49	0	26	41	15	59	0	0	25	2	0	32	21	0	11	6	60	203	4	0	358	0	1	8	3	10	0	0	0	6	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3286	1189	2608	3287	598	811	54	484	301	663	112	275	132	315	458	94	295	4	93	685	494	313	179	540	76	28	3	40	6	13	28	0	0	66	15	17	32	260	31	56	2	0	29	2	6	45	18	0	15	3	97	208	4	0	25	0	5	0	4	6	0	30	0	3	6	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3436	609	977	928	528	745	76	172	107	501	61	131	35	397	350	51	194	2	44	403	24	266	81	306	62	19	2	41	12	22	22	0	0	80	25	0	35	4	20	74	0	0	45	1	0	46	24	0	17	2	83	211	3	0	17	0	2	4	6	5	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2468	515	779	709	383	412	23	42	38	387	29	140	15	241	156	17	174	1	31	262	28	237	78	254	34	16	0	11	6	6	18	0	0	62	25	0	12	3	5	40	0	0	31	0	0	26	27	0	8	8	18	194	0	0	70	0	1	0	3	6	0	0	0	2	4	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2922	543	698	678	309	336	26	42	35	346	47	108	20	158	159	16	155	3	33	249	23	180	82	235	43	9	0	13	10	13	9	0	0	57	25	0	6	7	6	56	0	0	24	5	0	27	30	1	0	0	20	198	0	0	6	0	1	0	4	7	0	0	0	1	9	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3396	471	762	588	310	290	21	31	10	357	31	102	25	114	104	14	138	5	14	273	22	201	93	261	49	7	1	1	15	1	9	0	0	48	50	0	11	2	3	70	0	0	23	0	0	20	73	0	0	4	20	188	0	0	20	0	2	0	2	6	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2769	921	540	347	262	261	15	19	12	247	19	75	16	93	68	9	93	34	3	301	13	112	58	288	31	4	0	1	10	0	5	0	0	369	11	0	8	2	3	73	0	0	36	1	0	19	27	0	0	1	22	148	0	0	20	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2330	302	249	253	197	156	8	10	12	220	4	29	4	28	51	7	55	0	3	280	10	46	58	269	44	16	0	0	5	0	4	0	0	25	6	0	8	5	2	665	0	0	3	3	0	15	21	0	0	1	10	110	0	0	21	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2925	314	175	276	195	154	2	32	2	189	15	15	12	38	50	27	59	0	0	279	7	49	53	238	27	13	0	0	7	0	1	0	0	32	5	0	4	0	0	56	0	0	5	5	0	19	14	0	19	1	18	93	0	0	18	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2648	217	163	327	351	222	6	10	2	1005	9	27	6	26	45	10	59	0	0	90	8	54	61	69	34	13	0	0	13	2	0	0	0	26	0	0	12	1	0	58	0	0	3	0	0	14	7	0	0	0	11	98	0	0	24	0	0	0	0	5	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2143	137	153	244	213	105	7	25	2	25	8	39	0	25	40	5	63	0	0	227	4	60	19	146	18	13	0	0	14	2	3	0	0	20	1	0	6	0	0	105	0	0	6	201	0	12	19	0	0	0	22	102	0	0	8	0	0	0	0	7	0	0	0	0	3	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2903	104	348	235	214	210	6	12	0	26	0	29	4	26	13	3	41	0	3	720	12	19	30	689	18	15	2	0	7	0	3	0	0	35	0	0	4	0	0	39	0	0	3	1	0	13	21	0	0	0	16	76	1	0	11	0	0	0	1	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2269	69	111	103	171	115	15	8	0	8	1	22	0	25	18	2	26	0	0	82	8	16	24	64	13	8	0	3	9	2	0	0	0	30	0	0	3	0	0	2	0	0	9	0	0	9	14	0	0	0	12	88	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1405	42	69	53	146	58	8	6	0	11	0	13	4	17	26	3	19	0	0	64	10	5	27	59	17	7	0	0	5	0	2	0	0	12	0	0	3	0	0	2	0	0	2	0	0	13	7	0	0	0	8	79	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1084	42	46	58	84	136	6	5	0	6	2	12	1	8	16	3	18	0	0	497	6	1	11	275	13	11	0	0	2	0	1	0	0	4	0	0	2	0	0	2	0	0	1	0	0	10	6	0	0	0	7	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	622	18	37	34	67	43	2	2	0	3	2	5	2	1	12	0	21	0	0	732	5	1	11	463	9	7	0	0	0	0	0	0	0	5	0	0	2	0	0	4	0	0	1	0	0	3	3	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	377	5	3	16	28	39	2	1	0	0	0	0	1	0	8	0	18	0	0	280	3	1	3	249	8	4	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	14	2	0	6	21	24	0	1	0	0	0	0	2	0	10	0	9	0	0	218	0	3	1	218	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	1	2	8	3	0	0	0	0	0	0	0	0	2	0	3	0	0	184	1	3	1	184	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
