Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	II	ITC	TC	SBA	VA	GS	FEM	CR	PM	JU	NS	AE	NF	W	P	CS	FT	ER	PE	GP	SSA	FR	IC	AA	PRVP	HS	SE	CSA	CC	NMB	N	MS	LR	FE	AC	IA	NCU	FP	FW	CAB	RR	FCA	NC	NA	MN	M	FAA	FHL	MC	PHE	FA	FMC	LGA	DC	OED	F	FL	ID	B	U	ONR	PL	CZ	OP	NHA	AR	CNF	UNI	AG	LGL	NASA	FM	SS	G	PA	GB	ES	ICA	OH	FCD	SB	OYR	OD	CA	PAT	FO	H	OGA	PGA	OT	CI	Z	OHW	OAE	OEP	STT	WT	PCA	PAG	NAT	AS	SCP	WY	CNG	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PPW	PAC	FF	EC	EB	JA	DT	JUL	TF	OAG	OAU	OIE	OUC	OHU	OCM	OTP	WHO	PYH	PTR	PCO	RP	OAD	STH	EV	OSU	CNW	OYY	RS	UF	OL	PER	RNB	ESC	SQ	ATC	WA	VB
1903	10	75	28	32	20	0	11	0	0	2	1	0	5	0	0	6	19	0	0	29	10	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	2	0	0	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1904	11	95	107	37	20	0	9	0	0	1	1	0	4	0	0	6	18	0	0	22	23	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1905	5	84	32	60	11	0	11	0	0	2	1	0	3	0	0	10	27	0	0	38	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	25	0	2	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1906	20	74	21	68	16	0	12	0	0	31	1	0	3	0	0	6	27	0	0	30	15	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1907	14	79	28	70	11	0	12	0	0	9	1	0	5	0	0	6	23	0	0	73	19	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10	0	3	0	0	0	4	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1908	6	39	23	73	15	0	13	0	0	1	1	0	3	0	0	7	20	0	0	46	7	1	0	0	0	0	0	0	0	0	0	9	0	0	0	35	4	3	0	0	0	1	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1909	29	90	39	81	62	0	10	1	4	1	1	0	5	0	0	7	22	0	0	66	11	1	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	5	0	0	0	4	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1910	9	49	36	85	10	0	6	0	0	0	0	0	5	0	0	9	18	0	0	60	17	0	0	0	0	0	0	1	0	0	0	9	0	0	0	5	0	3	0	0	0	5	0	0	24	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1911	11	66	47	105	13	0	12	1	0	3	0	0	4	0	0	11	28	0	0	51	8	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	3	0	0	0	3	0	0	17	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1912	7	75	43	104	10	0	13	1	1	1	1	0	7	0	0	13	23	0	0	39	9	0	0	0	0	0	0	0	0	0	0	15	0	0	0	7	1	3	0	0	0	2	0	0	23	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1913	18	111	88	121	11	0	17	1	13	2	1	0	3	0	0	10	26	0	0	52	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	3	0	0	0	4	0	0	25	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1914	15	71	108	108	10	0	12	1	12	4	1	0	4	0	0	11	30	0	0	79	21	0	0	0	0	0	0	1	0	0	0	9	0	0	0	24	0	3	0	0	0	3	0	1	33	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1915	10	102	95	143	15	0	12	1	17	3	1	0	3	0	0	13	15	0	0	63	20	0	0	0	0	0	0	0	0	0	0	6	0	0	0	24	0	3	1	0	0	4	0	5	35	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1916	16	77	94	129	16	0	18	1	33	2	1	0	4	0	0	16	27	0	0	53	15	0	0	0	0	0	0	0	0	0	0	3	0	0	0	21	0	3	1	0	0	3	0	4	41	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1917	28	99	68	123	17	0	13	0	30	6	0	0	3	0	0	14	18	0	0	51	27	1	0	0	0	0	0	0	0	0	0	6	0	0	0	30	1	3	3	0	0	4	0	4	46	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1918	54	85	80	129	17	0	12	0	84	13	1	0	3	0	0	11	17	0	0	49	17	1	0	0	0	0	0	0	0	0	0	5	0	0	0	13	2	3	1	0	0	3	0	4	28	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1919	95	73	100	160	11	0	11	0	48	17	2	0	6	0	0	16	25	0	0	43	15	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	3	10	0	0	3	0	3	30	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1920	23	49	30	210	11	0	10	1	51	4	3	0	5	0	0	18	22	0	0	50	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	12	1	3	15	0	0	2	0	6	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1921	30	85	13	178	11	0	10	0	56	4	6	0	6	0	0	12	18	0	0	37	9	0	0	0	1	0	0	0	0	0	0	5	0	0	0	4	0	2	19	0	0	1	0	7	63	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1922	39	91	33	206	12	0	10	3	58	4	0	0	8	0	0	10	25	0	0	54	6	0	0	0	10	0	0	0	0	0	0	4	0	0	0	11	0	4	9	0	0	1	0	5	46	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1923	17	92	112	195	14	0	6	2	57	4	1	0	2	0	2	13	18	0	0	26	6	1	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	1	7	0	0	3	0	2	51	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1924	233	46	80	211	12	0	3	3	39	2	1	0	2	0	1	14	18	0	0	22	10	1	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	4	0	0	2	0	3	41	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1925	113	45	83	222	12	0	5	1	46	7	4	0	3	0	2	13	16	0	0	23	5	1	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	8	0	0	3	0	2	61	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1926	244	47	98	221	13	0	4	3	43	16	3	0	3	0	3	9	13	0	0	28	5	1	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	15	0	0	3	0	3	75	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1927	117	26	114	291	13	0	3	3	45	16	3	0	2	0	2	5	19	0	0	23	8	4	0	0	2	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	2	0	0	77	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1928	220	18	118	219	10	0	2	3	46	17	4	0	3	0	2	7	19	0	0	30	7	4	0	0	5	0	0	0	0	0	0	7	0	0	0	3	0	0	4	0	0	2	0	2	71	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1929	104	48	180	317	15	0	5	5	42	20	2	0	3	0	1	5	14	0	0	32	5	0	0	0	4	0	0	1	0	0	0	6	0	1	0	2	0	0	3	0	0	4	0	2	55	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	207	63	136	311	13	0	7	2	37	23	4	0	3	0	1	11	12	0	0	42	3	0	0	0	0	0	0	2	0	0	0	8	0	2	0	3	0	2	4	0	0	2	0	4	57	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1931	138	62	133	341	12	0	6	4	49	34	3	0	11	0	1	0	17	0	0	28	7	6	0	0	0	0	0	3	0	0	0	8	0	3	0	6	0	0	4	0	0	3	0	3	50	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	196	84	105	259	12	0	6	5	42	39	4	0	4	0	3	8	17	0	0	52	4	1	0	0	1	0	0	0	0	0	0	11	0	1	0	2	0	0	3	0	0	4	0	4	46	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	394	955	78	192	18	0	6	2	34	43	4	0	2	1	2	2	14	0	0	17	5	0	0	0	0	0	1	2	0	0	0	12	0	2	0	4	0	0	2	0	0	5	0	3	47	0	0	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	889	111	138	85	14	0	8	2	29	49	4	0	5	0	2	4	16	0	0	15	4	0	0	0	1	0	2	1	0	0	0	8	0	1	0	3	0	0	5	0	0	8	0	3	35	0	0	0	12	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	416	126	116	114	18	0	9	2	28	54	3	0	3	0	2	1	21	0	0	12	10	0	0	0	0	0	0	0	0	0	0	11	0	1	0	3	0	0	4	0	0	3	0	1	51	0	0	0	0	0	4	0	4	0	1	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	197	141	178	107	14	0	8	2	55	60	2	0	6	1	2	9	33	0	0	11	12	0	0	0	3	0	0	4	0	0	0	9	0	1	0	4	0	0	6	0	0	3	0	1	40	0	0	0	3	0	6	1	2	0	5	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	233	148	286	116	12	0	13	4	33	60	4	0	6	1	2	25	24	0	0	17	13	0	0	0	7	0	2	2	0	0	0	11	0	1	0	4	1	0	6	0	0	4	0	0	55	0	0	0	2	0	8	1	1	0	10	0	0	0	0	2	4	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	266	189	336	128	17	0	22	2	52	69	5	0	18	1	2	13	25	0	0	21	4	0	0	0	1	0	1	3	0	0	0	12	0	2	0	1	0	13	6	0	0	5	2	2	59	0	0	1	12	0	7	2	1	0	19	0	0	0	0	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	324	168	297	132	18	0	16	4	79	68	4	0	4	1	2	18	23	0	0	24	11	1	0	0	8	0	0	5	0	0	0	13	0	4	0	6	1	0	4	0	0	8	0	3	67	0	0	1	5	0	7	1	2	0	24	0	0	0	1	5	4	0	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	300	213	305	151	15	0	16	6	71	44	3	0	5	1	3	58	14	0	0	21	12	8	0	0	2	0	0	6	0	0	0	12	0	7	0	11	0	5	2	0	0	12	0	1	64	0	0	0	26	0	5	2	3	0	24	0	0	0	1	5	12	2	2	7	0	0	0	4	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
