Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	ITC	TC	SBA	VA	GS	CR	FEM	PM	JU	NS	AE	NF	CS	W	P	FT	ER	PE	FR	GP	IC	SSA	AA	PRVP	SE	HS	CSA	CC	N	NMB	FE	MS	LR	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	M	NA	FHL	FAA	MC	PHE	FMC	FA	LGA	DC	PL	F	FL	ID	B	U	SS	MN	CZ	OP	NHA	OED	ONR	AR	LGL	CNF	UNI	AG	NASA	FM	G	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	CA	PAT	FO	H	OGA	PGA	OT	CI	RNB	FF	OHW	OAE	OEP	STT	CIW	EG	PCA	PAG	NAT	AS	SCP	WY	ADR	CNG	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PPW	PAC	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PTR	PCO	RP	STH	EV	OSU	CNW	OYY	RS	UF	OL	WT	OYC	SQ	OAD	UA	ATC	WA	VB
1967	794	782	726	918	229	330	292	5	320	83	18	2	15	22	62	247	56	9	10	57	163	46	3	20	7	1	13	12	1	4	39	13	10	2	19	0	1	17	41	0	6	13	42	7	6	0	8	0	0	47	0	1	0	0	16	6	2	10	10	0	10	1	4	6	0	1	1	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1968	637	926	778	1579	247	390	292	4	314	253	41	4	19	24	100	276	54	21	14	423	48	61	5	25	4	1	19	17	1	5	42	25	11	4	21	1	2	10	47	0	9	14	33	3	13	0	4	0	0	43	0	1	0	0	17	5	2	4	13	0	10	2	3	0	0	1	3	1	0	0	3	0	0	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	914	786	711	1241	253	547	341	10	317	98	41	6	24	32	84	323	31	32	10	46	127	60	5	20	6	3	27	15	0	4	157	17	15	3	30	0	0	10	48	0	5	15	35	9	12	0	7	0	0	46	0	2	0	0	24	6	3	5	11	0	12	6	4	0	17	2	28	2	0	0	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	845	1120	688	1517	200	333	391	5	348	94	62	40	25	20	76	62	33	26	8	37	74	48	2	20	5	5	20	22	0	6	29	12	12	5	29	1	5	18	43	0	12	17	23	2	13	0	8	1	0	58	1	1	0	0	21	8	6	4	8	0	11	3	2	0	0	2	4	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	944	1146	891	1316	286	335	427	24	314	103	97	189	41	26	86	59	41	45	5	430	46	59	4	74	5	7	40	21	0	5	43	14	13	1	34	1	2	19	74	0	10	12	27	6	21	0	10	0	0	50	1	1	0	0	19	4	4	3	8	0	6	4	3	0	0	2	3	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	964	802	899	1887	298	201	443	69	349	107	92	166	106	22	107	49	48	41	11	38	289	54	2	41	7	9	39	20	3	5	37	29	13	6	35	1	1	14	55	0	10	14	40	3	12	0	14	0	0	52	1	2	0	0	18	4	8	1	12	0	8	2	5	1	0	1	3	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2013	746	943	1704	302	102	447	92	290	104	77	129	89	28	96	55	64	93	9	37	88	53	2	55	7	5	26	22	2	7	41	16	12	10	40	1	1	6	54	0	11	14	21	8	9	0	42	1	7	55	1	1	0	0	23	4	5	3	13	0	9	4	5	0	0	0	3	2	0	0	2	0	0	1	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2259	867	998	1482	275	288	452	98	436	100	120	145	86	28	82	27	73	45	18	50	294	41	1	55	2	1	48	22	3	7	35	28	26	15	35	1	2	12	110	0	12	12	62	6	9	0	18	1	1	54	0	2	2	0	19	6	6	2	17	0	10	0	7	1	0	1	4	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	3	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1975	3568	716	1254	1652	382	286	625	275	441	117	174	163	123	52	73	19	104	68	29	66	128	37	3	39	9	6	34	36	0	11	34	46	24	15	40	1	1	21	94	0	10	15	46	11	9	0	21	5	2	59	1	2	10	0	20	4	8	3	17	0	7	3	9	1	0	1	3	0	0	0	4	4	0	0	0	0	0	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	4333	821	1701	2320	372	506	1005	293	458	213	277	661	219	51	152	22	166	105	17	56	128	46	7	46	7	18	40	34	2	12	41	53	27	15	62	1	3	26	161	2	12	30	56	5	22	0	18	2	3	52	0	4	28	0	19	17	10	6	16	0	10	2	85	1	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	5	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4389	761	1769	2272	448	565	947	227	445	149	511	370	228	46	127	24	143	177	89	48	321	44	3	36	18	18	46	103	4	24	47	61	30	25	51	1	7	22	78	0	9	26	56	6	6	0	19	0	11	38	0	3	32	0	16	8	10	4	143	0	29	3	4	0	0	7	10	0	0	2	1	1	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4367	797	1654	2131	383	445	1128	154	494	182	432	484	224	60	106	18	159	185	243	43	180	44	8	59	7	17	57	43	8	31	67	54	39	20	33	1	37	37	10	0	11	30	45	3	8	0	20	0	12	18	0	4	15	0	14	9	7	2	3	0	29	4	3	0	0	4	6	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	4220	920	1704	2427	425	450	1082	119	447	229	316	514	312	69	140	51	117	170	287	43	142	71	4	57	18	8	49	85	18	77	53	46	34	11	9	1	24	37	9	1	10	33	36	13	6	0	23	2	51	35	0	9	5	0	15	9	10	2	2	0	37	3	4	0	0	2	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4670	1027	1891	2670	460	423	826	110	592	304	423	681	303	222	186	11	208	199	324	48	191	114	7	55	40	24	89	77	62	53	75	56	48	11	4	2	48	38	2	5	8	23	25	7	40	0	86	1	57	57	0	6	7	8	7	13	7	2	1	0	48	4	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	3965	1753	1892	2103	548	419	785	116	396	255	294	265	211	207	343	112	173	41	200	66	173	53	73	5	8	20	90	82	42	51	71	44	51	16	4	0	33	20	7	11	11	20	31	8	3	0	29	1	6	38	1	6	8	11	13	6	2	2	1	0	46	1	2	2	0	0	12	1	0	2	2	2	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	9	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	3920	1393	1409	1598	597	460	643	93	439	240	301	40	175	190	145	4	170	42	206	49	175	73	85	12	59	16	62	112	33	47	155	64	31	12	3	3	21	29	7	8	9	76	13	7	12	0	21	1	0	43	0	7	6	16	16	14	2	2	2	0	41	2	3	0	0	0	15	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3266	1926	1423	2736	767	352	540	114	492	296	224	67	190	175	88	9	140	51	178	74	166	147	139	7	15	28	59	97	62	49	65	54	43	10	2	0	28	19	4	11	10	23	12	6	5	0	24	1	0	17	0	3	8	8	11	6	0	7	1	0	37	3	2	0	0	0	12	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1984	4068	2027	1556	2958	717	356	691	132	633	398	227	107	255	240	129	11	236	32	137	48	148	80	162	6	61	86	65	35	54	30	66	55	48	19	2	0	26	27	4	64	15	24	16	6	8	0	29	0	0	33	1	8	5	3	18	5	0	12	2	0	194	1	0	0	0	2	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1985	3052	1195	1906	2498	852	252	719	204	611	533	305	99	201	219	104	8	190	40	163	57	176	63	109	11	13	94	79	20	31	39	86	72	66	30	2	0	74	12	4	30	15	24	14	7	8	0	27	2	0	17	1	3	7	6	17	14	3	14	3	0	0	1	3	0	0	1	10	0	0	1	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
1986	3954	1055	1781	2205	603	191	722	252	652	470	149	50	206	242	122	5	216	14	159	59	169	89	69	2	36	70	62	18	18	29	43	66	63	22	3	0	58	23	4	15	18	27	459	8	6	2	33	1	0	508	1	3	7	2	24	12	1	7	1	0	0	1	5	0	0	0	7	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1987	3682	1209	1378	2511	878	244	752	357	857	409	128	41	172	242	143	5	172	43	124	65	145	64	76	12	45	55	60	3	7	21	56	73	52	30	2	0	37	11	6	8	19	25	13	10	4	0	34	3	0	47	1	1	7	6	11	6	3	9	2	0	0	0	11	0	0	0	6	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
1988	4871	1085	1234	2206	609	283	582	376	977	328	159	44	258	202	168	0	244	27	98	74	159	59	51	7	41	52	57	3	0	26	56	93	53	40	3	0	31	5	5	10	17	28	20	7	6	0	47	2	0	32	1	1	7	6	9	10	3	10	3	0	0	0	13	0	0	0	14	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3649	1114	1352	2470	623	182	551	419	1101	618	144	106	152	216	204	7	263	19	127	36	164	45	46	14	95	114	66	7	0	42	52	76	101	26	1	0	31	14	4	7	10	17	13	9	5	0	40	3	0	63	0	0	7	5	12	8	2	11	7	0	0	3	2	0	0	0	14	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1990	4002	1094	1836	1934	967	190	521	547	1013	286	179	180	180	286	215	10	286	30	126	31	140	42	67	80	32	77	49	17	6	42	68	67	62	34	0	0	20	11	0	5	15	26	14	9	12	0	35	10	0	43	0	1	6	4	10	9	2	12	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2867	972	1084	1849	1009	211	465	504	1133	193	139	150	158	326	228	7	237	91	114	42	132	52	82	37	35	65	47	3	6	34	61	56	54	22	0	0	23	10	0	1	23	29	9	11	6	0	32	13	0	52	0	1	7	3	10	0	2	14	2	0	0	6	3	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3241	776	1013	1804	1003	207	639	901	863	207	196	124	211	354	349	1	218	62	104	40	141	80	25	2	65	39	43	6	5	39	50	71	53	32	0	0	52	15	0	0	17	50	11	9	5	0	52	9	0	31	1	1	8	3	16	7	3	39	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1993	2435	742	892	2261	642	84	581	627	820	183	167	92	230	287	259	0	210	51	96	37	115	140	22	3	20	30	41	8	3	28	62	62	76	34	0	0	13	10	0	2	17	15	12	8	14	33	45	10	0	26	0	0	7	3	7	3	1	3	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	2822	514	722	1534	526	75	549	268	697	279	159	92	230	265	226	0	219	64	105	24	107	54	37	3	10	18	47	3	2	38	34	60	58	43	0	0	11	12	0	0	18	22	2	12	2	35	71	16	0	39	1	1	9	1	7	5	0	6	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1995	2241	681	722	1521	431	516	629	238	664	175	197	148	215	335	320	2	231	81	113	34	102	52	30	2	11	13	40	7	3	38	39	57	63	32	0	0	10	13	0	1	16	11	1422	22	0	15	77	19	0	60	1	1	7	3	17	7	0	2	0	0	0	3	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1996	1975	964	531	1468	373	40	717	178	654	139	222	40	269	329	312	1	218	149	50	24	103	58	15	2	10	18	47	9	5	8	45	123	65	39	0	0	10	25	0	8	18	19	0	23	0	14	66	18	0	99	0	2	8	2	13	6	1	4	0	0	0	2	5	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2577	713	725	1419	397	29	592	282	603	120	189	65	390	474	197	5	230	88	50	28	104	68	21	2	2	23	41	8	8	35	60	43	58	24	0	0	7	16	0	13	26	17	1	39	0	21	64	20	0	107	0	2	5	1	18	0	1	4	0	0	0	5	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2819	631	512	845	392	30	631	299	596	144	147	73	273	420	169	0	208	106	39	25	74	69	22	2	18	8	38	10	10	30	58	39	55	22	0	0	9	36	0	2	22	16	0	23	0	4	53	19	0	95	0	1	5	4	338	7	2	6	0	0	0	3	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
1999	2815	12820	706	1943	362	71	549	248	639	217	178	91	219	411	235	3	238	125	49	320	114	67	12	2	24	5	42	13	66	20	43	13	46	34	4	0	24	235	0	2	22	24	0	37	4	4	67	18	0	91	0	5	8	2	16	3	4	1	0	1	0	5	3	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	2	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2000	3031	595	494	681	361	26	528	77	520	84	103	47	319	314	151	2	200	30	32	13	71	58	13	1	16	12	27	21	31	13	64	20	41	32	0	0	12	4	0	1	25	15	0	41	0	3	66	21	0	91	1	2	10	1	12	3	6	2	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2001	2276	468	415	555	267	16	257	31	410	27	106	20	160	132	146	0	189	12	9	18	58	35	10	0	11	6	39	3	23	11	45	24	40	10	0	0	3	3	0	0	15	19	0	19	0	0	15	23	0	84	0	1	3	7	65	0	2	1	0	0	0	3	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2002	2676	447	393	544	223	21	203	28	380	24	74	35	116	137	125	1	151	13	10	17	59	41	8	0	12	9	23	12	29	6	41	21	34	6	0	0	4	5	0	5	12	9	0	26	0	0	18	25	0	71	1	1	0	0	5	0	3	3	0	0	0	7	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3209	629	354	522	226	17	193	9	377	16	62	27	82	83	90	0	167	18	10	15	70	46	7	1	1	12	211	0	10	5	37	31	218	10	0	0	3	2	0	0	16	10	0	19	0	0	16	48	0	56	0	2	0	3	15	0	1	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
